CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
30026;1;1;0;202;0;177 
33196;1;0;0;229;0;217 
33298;1;0;0;236;0;217 
33578;1;0;0;188;0;130 
33295;1;0;0;237;0;218 
31851;1;1;0;242;0;178 
30564;1;0;0;236;0;221 
33218;1;0;0;237;0;221 
33220;1;0;0;194;0;177 
30627;1;1;0;240;0;217 
29932;1;0;0;237;0;217 
30063;1;0;0;183;0;153 
33253;1;0;0;236;0;219 
29965;1;0;0;239;0;222 
33300;1;0;0;199;0;181 
33210;1;0;0;219;0;205 
33539;1;0;0;189;0;134 
30707;1;0;0;237;0;183 
29914;1;0;0;232;0;216 
33287;1;0;0;208;0;185 
33250;1;0;0;239;0;221 
33226;1;0;0;239;0;222 
31535;1;0;0;234;0;186 
30111;1;0;0;239;0;203 
33194;1;0;0;190;0;177 
33330;1;0;0;188;0;161 
34856;1;0;0;205;0;192 
33205;1;0;0;182;0;167 
29925;1;0;0;225;0;206 
33212;1;0;0;231;0;216 
29910;1;0;0;235;0;217 
33214;1;0;0;233;0;216 
29937;1;0;0;234;0;215 
33219;1;0;0;236;0;219 
33254;1;0;0;239;0;220 
29898;1;0;0;239;0;221 
29878;1;0;0;231;0;216 
30296;1;0;0;238;0;187 
33355;1;0;0;243;0;221 
33253;1;0;0;232;0;215 
29933;1;0;0;232;0;214 
33275;1;0;0;119;0;98 
33276;1;0;0;190;0;171 
32921;1;1;0;206;0;164 
33300;1;0;0;181;0;161 
29919;1;0;0;231;0;211 
29901;1;0;0;231;0;214 
33248;1;0;0;185;0;165 
33492;1;0;0;167;0;125 
33442;1;0;0;159;0;118 
33202;1;0;0;239;0;225 
33204;1;0;0;189;0;175 
33259;1;0;0;189;0;170 
33227;1;0;0;240;0;224 
29863;1;0;0;236;0;221 
33223;1;0;0;213;0;199 
33371;1;0;0;244;0;216 
29880;1;0;0;233;0;218 
33258;1;0;0;207;0;189 
33223;1;0;0;192;0;175 
29877;1;0;0;232;0;216 
30738;1;0;0;179;0;142 
33318;1;1;0;190;0;170 
30067;1;1;0;242;0;220 
33455;1;0;0;189;0;146 
33245;1;0;0;182;0;166 
33273;1;0;0;234;0;218 
33235;1;0;0;240;0;224 
33198;1;0;0;232;0;219 
33252;1;0;0;231;0;213 
30036;1;0;0;186;0;157 
33736;1;0;0;193;0;131 
29973;1;0;0;235;0;213 
30764;1;0;0;235;0;216 
33284;1;0;0;190;0;172 
33297;1;0;0;162;0;142 
33438;1;0;0;189;0;171 
29976;1;0;0;241;0;219 
33224;1;0;0;191;0;175 
29925;1;0;0;238;0;219 
33291;1;0;0;188;0;166 
33302;1;0;0;206;0;187 
33275;1;0;0;199;0;179 
30521;1;0;0;182;0;166 
33244;1;0;0;230;0;212 
29891;1;0;0;227;0;212 
31947;1;1;0;163;0;110 
29933;1;0;0;239;0;220 
33299;1;0;0;177;0;153 
30513;1;0;0;230;0;211 
30837;1;0;0;186;0;146 
29863;1;0;0;232;0;217 
30274;1;0;0;140;0;91 
29895;1;0;0;242;0;227 
30136;1;0;0;230;0;214 
29960;1;0;0;213;0;195 
33256;1;0;0;239;0;217 
33274;1;0;0;189;0;170 
30156;1;0;0;230;0;216 
30506;1;0;0;236;0;218 
33244;1;0;0;198;0;181 
32926;1;0;0;232;0;215 
29947;1;0;0;231;0;212 
33370;1;0;0;229;0;195 
33375;1;0;0;190;0;154 
29899;1;0;0;209;0;192 
33220;1;0;0;185;0;171 
33745;1;0;0;238;0;222 
33253;1;0;0;193;0;174 
30174;1;0;0;182;0;142 
33284;1;0;0;191;0;172 
33401;1;0;0;246;0;212 
30425;1;0;0;193;0;179 
33262;1;0;0;139;0;118 
29912;1;0;0;231;0;213 
33219;1;0;0;182;0;167 
30181;1;0;0;241;0;214 
33264;1;0;0;236;0;218 
29996;1;0;0;232;0;207 
29962;1;0;0;234;0;213 
30081;1;0;0;246;0;225 
33293;1;0;0;205;0;187 
33242;1;0;0;183;0;164 
30541;1;0;0;189;0;172 
29905;1;0;0;228;0;213 
30088;1;0;0;187;0;156 
31570;1;1;0;161;0;138 
33385;1;0;0;181;0;146 
33254;1;0;0;184;0;169 
29867;1;0;0;236;0;223 
33270;1;0;0;203;0;185 
33227;1;0;0;190;0;173 
29909;1;0;0;243;0;225 
33249;1;0;0;192;0;172 
33199;1;0;0;146;0;132 
30025;1;0;0;156;0;129 
33267;1;0;0;233;0;217 
33292;1;0;0;184;0;167 
33225;1;0;0;237;0;221 
29949;1;0;0;229;0;210 
31247;1;0;0;226;0;205 
33283;1;0;0;185;0;163 
31060;1;0;0;237;0;220 
30320;1;0;0;182;0;145 
29944;1;0;0;139;0;117 
31276;1;1;0;195;0;163 
33216;1;0;0;189;0;175 
33201;1;0;0;189;0;174 
33446;1;0;0;184;0;143 
33290;1;0;0;200;0;182 
30053;1;0;0;182;0;153 
33208;1;0;0;181;0;166 
33261;1;0;0;191;0;174 
33268;1;0;0;193;0;174 
33363;1;0;0;199;0;177 
33376;1;0;0;200;0;168 
30667;1;0;0;237;0;219 
33276;1;0;0;190;0;171 
29946;1;0;0;228;0;208 
31021;1;1;0;240;0;217 
33409;1;0;0;190;0;152 
29922;1;0;0;233;0;217 
30519;1;0;0;189;0;170 
30186;1;0;0;179;0;139 
30053;1;0;0;236;0;206 
33273;1;0;0;187;0;170 
33512;1;0;0;183;0;136 
30057;1;0;0;143;0;113 
33214;1;0;0;232;0;219 
30000;1;0;0;182;0;166 
33335;1;0;0;244;0;218 
33327;1;0;0;195;0;167 
33221;1;0;0;186;0;171 
30344;1;0;0;229;0;212 
30565;1;0;0;229;0;214 
30147;1;0;0;139;0;101 
33276;1;0;0;172;0;153 
33282;1;0;0;240;0;221 
30089;1;0;0;239;0;206 
33211;1;0;0;183;0;168 
30474;1;0;0;188;0;134 
33317;1;0;0;239;0;222 
33248;1;0;0;228;0;211 
33289;1;0;0;187;0;163 
33240;1;0;0;237;0;220 
30758;1;0;0;60;0;26 
30574;1;0;0;234;0;209 
30231;1;1;0;194;0;166 
30007;1;0;0;179;0;153 
30553;1;0;0;190;0;173 
29931;1;0;0;232;0;212 
33355;1;1;0;205;0;180 
33461;1;0;0;189;0;146 
30713;1;0;0;229;0;197 
33234;1;0;0;230;0;214 
29908;1;0;0;157;0;140 
33318;1;0;0;245;0;221 
30038;1;0;0;231;0;202 
30084;1;0;0;233;0;201 
33242;1;0;0;184;0;166 
33218;1;0;0;199;0;185 
29873;1;0;0;236;0;220 
29921;1;0;0;235;0;219 
29919;1;0;0;241;0;225 
33330;1;0;0;188;0;161 
33247;1;0;0;233;0;216 
33248;1;0;0;241;0;224 
33229;1;0;0;232;0;215 
33254;1;0;0;187;0;167 
33220;1;0;0;236;0;221 
30006;1;0;0;177;0;152 
33231;1;0;0;233;0;218 
30078;1;0;0;241;0;208 
30061;1;0;0;234;0;204 
33212;1;0;0;227;0;213 
33331;1;0;0;186;0;167 
30085;1;0;0;164;0;148 
29918;1;0;0;232;0;215 
33260;1;0;0;144;0;125 
33267;1;0;0;242;0;224 
33481;1;0;0;186;0;143 
30369;1;0;0;237;0;181 
29904;1;0;0;235;0;219 
29904;1;0;0;166;0;149 
30662;1;0;0;168;0;142 
33420;1;0;0;228;0;192 
31249;1;0;0;185;0;170 
33196;1;0;0;201;0;186 
33247;1;0;0;235;0;218 
30011;1;1;0;253;0;230 
30009;1;0;0;180;0;153 
33232;1;0;0;185;0;168 
29959;1;0;0;176;0;153 
29990;1;0;0;149;0;132 
33307;1;0;0;207;0;186 
33234;1;0;0;186;0;170 
33294;1;0;0;189;0;176 
33272;1;0;0;184;0;168 
32473;1;1;0;244;0;219 
33241;1;0;0;187;0;171 
33284;1;0;0;240;0;222 
33265;1;0;0;235;0;213 
33442;1;0;0;175;0;135 
31905;1;1;0;194;0;139 
33217;1;0;0;184;0;170 
33799;1;0;0;186;0;171 
33373;1;0;0;184;0;151 
33294;1;0;0;240;0;220 
29910;1;0;0;237;0;218 
29903;1;0;0;238;0;221 
33387;1;0;0;187;0;153 
33193;1;0;0;182;0;168 
30404;1;1;0;245;0;187 
34316;1;0;0;234;0;220 
33271;1;0;0;238;0;222 
30473;1;0;0;235;0;219 
29882;1;0;0;170;0;156 
30196;1;1;0;240;0;202 
39271;1;0;0;184;0;113 
29915;1;0;0;235;0;217 
30060;1;0;0;184;0;155 
29887;1;0;0;207;0;190 
30176;1;0;0;230;0;211 
29882;1;0;0;238;0;222 
29914;1;0;0;235;0;217 
33273;1;0;0;235;0;215 
33261;1;0;0;242;0;222 
33260;1;0;0;189;0;172 
29886;1;0;0;232;0;217 
33216;1;0;0;166;0;152 
33237;1;0;0;195;0;177 
33485;1;0;0;187;0;146 
33217;1;0;0;193;0;178 
33424;1;0;0;195;0;158 
33237;1;0;0;210;0;192 
31934;1;0;0;200;0;181 
33273;1;0;0;191;0;170 
30458;1;0;0;232;0;217 
34589;1;0;0;187;0;146 
33262;1;0;0;201;0;182 
33360;1;0;0;243;0;223 
33256;1;0;0;195;0;177 
31174;1;0;0;177;0;163 
29888;1;0;0;234;0;220 
31033;1;1;0;198;0;171 
29872;1;0;0;236;0;222 
33195;1;0;0;160;0;144 
33328;1;0;0;238;0;218 
33233;1;0;0;242;0;226 
30752;1;0;0;189;0;166 
29943;1;0;0;226;0;207 
30317;1;0;0;229;0;211 
33255;1;0;0;239;0;221 
33260;1;0;0;187;0;171 
33222;1;0;0;173;0;156 
29901;1;0;0;237;0;220 
30591;1;0;0;186;0;109 
29924;1;0;0;232;0;213 
33251;1;0;0;238;0;220 
33767;1;0;0;201;0;122 
30229;1;0;0;236;0;219 
29972;1;0;0;142;0;118 
29912;1;0;0;233;0;214 
30542;1;0;0;181;0;167 
33372;1;0;0;241;0;217 
33233;1;0;0;155;0;139 
33279;1;0;0;186;0;167 
29895;1;0;0;233;0;217 
30802;1;0;0;154;0;111 
31940;1;1;0;211;0;177 
33230;1;0;0;188;0;174 
30484;1;0;0;190;0;176 
30400;1;0;0;232;0;216 
33250;1;0;0;184;0;168 
33252;1;0;0;200;0;183 
30181;1;0;0;185;0;145 
33265;1;0;0;182;0;166 
29911;1;0;0;235;0;217 
32775;1;0;0;177;0;156 
30397;1;0;0;180;0;118 
33277;1;0;0;241;0;221 
33210;1;0;0;197;0;180 
30974;1;1;0;149;0;97 
29943;1;0;0;229;0;211 
30497;1;0;0;181;0;163 
33344;1;0;0;123;0;92 
30632;1;1;0;241;0;215 
33267;1;0;0;188;0;169 
30467;1;0;0;236;0;220 
33313;1;0;0;189;0;164 
30410;1;0;0;233;0;169 
33353;1;0;0;204;0;179 
30554;1;0;0;191;0;176 
30031;1;0;0;239;0;210 
33347;1;0;0;227;0;197 
29957;1;0;0;232;0;211 
29937;1;0;0;241;0;223 
33250;1;0;0;231;0;214 
33550;1;0;0;180;0;127 
33280;1;0;0;234;0;215 
33372;1;0;0;213;0;181 
31322;1;1;0;245;0;224 
33280;1;0;0;187;0;168 
33805;1;0;0;188;0;105 
29928;1;0;0;235;0;216 
30171;1;0;0;223;0;182 
33319;1;0;0;239;0;215 
29913;1;0;0;229;0;213 
30304;1;0;0;181;0;155 
29897;1;0;0;229;0;213 
33228;1;0;0;144;0;129 
29989;1;0;0;204;0;187 
30011;1;0;0;187;0;174 
30666;1;0;0;179;0;150 
30083;1;0;0;129;0;94 
32335;1;1;0;222;0;200 
33268;1;0;0;244;0;224 
29884;1;0;0;235;0;221 
30282;1;0;0;138;0;125 
31542;1;0;0;228;0;193 
32882;1;1;0;85;0;37 
33210;1;0;0;189;0;172 
31126;1;0;0;188;0;173 
33279;1;0;0;185;0;163 
29997;1;0;0;233;0;208 
29993;1;0;0;241;0;215 
29901;1;0;0;231;0;216 
33208;1;0;0;191;0;177 
33318;1;0;0;107;0;82 
33283;1;0;0;170;0;149 
33320;1;0;0;212;0;193 
29954;1;0;0;231;0;210 
33227;1;0;0;189;0;171 
29953;1;0;0;179;0;156 
30575;1;1;0;232;0;207 
33237;1;0;0;206;0;189 
33516;1;0;0;131;0;82 
29913;1;0;0;239;0;223 
29913;1;0;0;231;0;214 
33254;1;1;0;144;0;127 
30309;1;0;0;178;0;136 
29918;1;0;0;231;0;214 
30421;1;0;0;237;0;221 
30596;1;0;0;194;0;173 
30225;1;0;0;244;0;201 
31480;1;0;0;239;0;221 
29921;1;0;0;235;0;219 
29895;1;0;0;229;0;215 
33509;1;0;0;183;0;153 
29912;1;0;0;228;0;210 
30143;1;0;0;233;0;218 
33239;1;0;0;236;0;222 
29908;1;0;0;231;0;215 
33243;1;0;0;191;0;172 
29845;1;0;0;225;0;213 
30139;1;0;0;229;0;211 
33241;1;0;0;183;0;165 
29941;1;0;0;232;0;213 
30168;1;0;0;244;0;205 
30117;1;0;0;182;0;168 
29883;1;0;0;234;0;219 
33296;1;0;0;185;0;164 
33375;1;0;0;154;0;140 
29873;1;0;0;234;0;219 
30501;1;0;0;233;0;215 
29940;1;0;0;231;0;215 
35288;1;0;0;233;0;186 
33356;1;0;0;189;0;157 
33367;1;0;0;232;0;197 
29975;1;0;0;232;0;212 
30332;1;0;0;203;0;186 
29920;1;0;0;227;0;209 
32556;1;0;0;233;0;215 
33229;1;0;0;186;0;170 
29904;1;0;0;227;0;212 
29894;1;0;0;239;0;224 
33255;1;0;0;197;0;178 
29889;1;0;0;241;0;224 
33259;1;0;0;136;0;118 
33236;1;0;0;179;0;164 
33213;1;0;0;201;0;185 
29928;1;0;0;236;0;217 
33372;1;0;0;189;0;160 
33234;1;0;0;189;0;173 
33238;1;0;0;129;0;114 
30708;1;0;0;242;0;211 
33221;1;0;0;240;0;225 
33249;1;0;0;190;0;172 
29969;1;0;0;181;0;159 
29876;1;0;0;183;0;170 
33363;1;0;0;202;0;175 
33276;1;0;0;239;0;220 
30498;1;0;0;235;0;220 
30360;1;0;0;187;0;171 
33230;1;0;0;235;0;218 
33319;1;0;0;201;0;182 
33282;1;0;0;191;0;168 
33270;1;0;0;99;0;78 
31023;1;0;0;180;0;161 
33318;1;0;0;247;0;227 
34264;1;0;0;238;0;219 
29859;1;0;0;232;0;219 
30494;1;0;0;187;0;174 
30555;1;0;0;192;0;172 
33269;1;0;0;240;0;222 
33277;1;0;0;234;0;215 
31955;1;0;0;237;0;224 
29968;1;0;0;232;0;210 
29865;1;0;0;233;0;219 
29973;1;0;0;203;0;180 
30108;1;0;0;231;0;196 
29873;1;0;0;230;0;215 
33241;1;0;0;236;0;218 
33230;1;0;0;152;0;136 
33242;1;0;0;194;0;177 
33274;1;0;0;232;0;213 
29886;1;0;0;233;0;218 
30119;1;0;0;224;0;191 
32148;1;1;0;201;0;176 
29910;1;0;0;238;0;221 
29953;1;0;0;227;0;209 
33471;1;0;0;185;0;143 
33283;1;0;0;182;0;156 
30173;1;0;0;183;0;142 
30550;1;0;0;239;0;217 
33279;1;0;0;235;0;217 
33204;1;0;0;184;0;168 
33288;1;0;0;193;0;170 
33284;1;0;0;235;0;213 
32933;1;1;0;251;0;224 
33249;1;0;0;184;0;165 
32528;1;0;0;235;0;218 
30039;1;0;0;238;0;207 
30003;1;0;0;244;0;224 
29894;1;0;0;180;0;164 
31425;1;0;0;236;0;210 
29865;1;0;0;227;0;214 
33430;1;0;0;188;0;170 
31444;1;1;0;245;0;220 
33496;1;0;0;189;0;144 
29890;1;0;0;232;0;219 
33359;1;0;0;191;0;163 
33357;1;0;0;184;0;153 
30278;1;0;0;202;0;186 
29902;1;0;0;232;0;215 
33276;1;0;0;185;0;167 
33213;1;0;0;235;0;202 
33224;1;0;0;190;0;173 
30291;1;0;0;241;0;195 
33184;1;0;0;189;0;175 
30248;1;0;0;235;0;190 
29920;1;0;0;176;0;157 
33262;1;0;0;194;0;176 
30112;1;0;0;238;0;201 
33218;1;0;0;193;0;177 
33224;1;0;0;234;0;220 
33391;1;0;0;155;0;121 
33241;1;0;0;196;0;178 
33258;1;0;0;188;0;171 
30318;1;0;0;238;0;211 
30225;1;0;0;243;0;227 
30453;1;1;0;236;0;210 
29914;1;0;0;233;0;215 
29914;1;0;0;232;0;214 
33261;1;0;0;234;0;217 
30523;1;0;0;202;0;184 
33245;1;0;0;184;0;168 
31076;1;0;0;237;0;224 
33223;1;0;0;186;0;171 
30640;1;0;0;170;0;143 
29998;1;0;0;241;0;223 
29965;1;0;0;183;0;160 
30134;1;0;0;177;0;139 
29922;1;0;0;233;0;215 
33333;1;0;0;173;0;154 
32006;1;1;0;174;0;145 
33487;1;0;0;187;0;142 
33187;1;0;0;236;0;223 
29918;1;0;0;228;0;212 
30648;1;0;0;212;0;148 
30462;1;0;0;197;0;181 
30332;1;0;0;191;0;171 
30570;1;0;0;235;0;216 
33258;1;0;0;185;0;166 
33234;1;0;0;169;0;152 
33227;1;1;0;248;0;220 
29932;1;0;0;234;0;214 
33203;1;0;0;227;0;214 
29884;1;0;0;236;0;221 
33262;1;0;0;183;0;164 
33284;1;0;0;189;0;171 
29960;1;0;0;232;0;214 
30515;1;0;0;198;0;180 
30026;1;1;0;241;0;213 
33212;1;0;0;192;0;176 
33379;1;0;0;240;0;205 
33232;1;0;0;194;0;178 
33260;1;0;0;210;0;191 
33236;1;0;0;196;0;179 
29986;1;0;0;184;0;170 
31124;1;0;0;234;0;219 
29959;1;0;0;238;0;216 
33409;1;0;0;188;0;149 
33264;1;0;0;226;0;209 
29912;1;0;0;231;0;214 
33283;1;0;0;192;0;172 
29915;1;0;0;227;0;210 
33278;1;0;0;189;0;171 
33248;1;0;0;191;0;174 
30548;1;0;0;176;0;143 
33312;1;0;0;144;0;118 
33224;1;0;0;192;0;175 
33205;1;0;0;153;0;137 
29991;1;0;0;233;0;208 
33218;1;0;0;232;0;216 
30188;1;0;0;240;0;223 
30769;1;0;0;200;0;181 
33219;1;0;0;186;0;173 
30131;1;0;0;231;0;194 
33264;1;0;0;230;0;212 
30520;1;0;0;235;0;216 
33221;1;0;0;195;0;179 
30855;1;0;0;179;0;116 
30536;1;0;0;239;0;222 
33252;1;0;0;236;0;219 
33428;1;0;0;160;0;123 
30710;1;0;0;241;0;225 
30178;1;0;0;229;0;216 
30542;1;0;0;189;0;171 
33226;1;0;0;110;0;95 
29932;1;0;0;235;0;217 
33276;1;0;0;190;0;170 
30574;1;0;0;180;0;156 
29895;1;0;0;231;0;215 
33239;1;0;0;234;0;217 
30592;1;0;0;234;0;213 
30078;1;0;0;232;0;215 
33295;1;0;0;199;0;175 
30596;1;0;0;139;0;125 
30709;1;1;0;198;0;122 
33347;1;0;0;179;0;147 
33254;1;0;0;188;0;172 
33231;1;0;0;179;0;163 
30033;1;0;0;183;0;159 
33318;1;0;0;198;0;177 
31293;1;0;0;234;0;220 
33226;1;0;0;231;0;216 
33265;1;0;0;192;0;174 
30094;1;0;0;218;0;185 
29885;1;0;0;233;0;217 
29871;1;0;0;232;0;219 
29883;1;0;0;228;0;213 
33241;1;0;0;193;0;175 
33258;1;0;0;234;0;217 
33209;1;0;0;230;0;215 
29900;1;0;0;233;0;215 
33221;1;0;0;235;0;220 
33238;1;0;0;156;0;138 
30341;1;0;0;92;0;34 
29898;1;0;0;234;0;215 
33231;1;0;0;230;0;213 
33235;1;0;0;196;0;178 
32808;1;1;0;236;0;210 
30058;1;0;0;230;0;211 
33278;1;0;0;233;0;215 
33254;1;0;0;235;0;219 
33571;1;0;0;168;0;114 
33317;1;0;0;238;0;216 
29917;1;0;0;235;0;216 
33216;1;0;0;137;0;121 
30007;1;0;0;94;0;79 
33223;1;0;0;191;0;175 
30674;1;0;0;210;0;183 
30274;1;0;0;230;0;211 
33200;1;0;0;179;0;166 
33216;1;0;0;235;0;221 
30757;1;0;0;240;0;217 
30587;1;4;0;258;0;215 
33278;1;0;0;235;0;218 
29977;1;0;0;178;0;157 
33202;1;0;0;233;0;219 
30527;1;0;0;229;0;211 
33540;1;0;0;147;0;129 
33391;1;0;0;192;0;156 
29886;1;0;0;139;0;123 
33233;1;0;0;149;0;133 
30318;1;0;0;184;0;169 
30103;1;0;0;235;0;220 
33242;1;0;0;186;0;169 
33279;1;0;0;194;0;176 
30461;1;0;0;234;0;215 
33256;1;0;0;191;0;174 
30015;1;1;0;197;0;173 
33184;1;0;0;180;0;167 
30750;1;0;0;182;0;146 
35040;1;0;0;181;0;158 
33405;1;0;0;194;0;157 
30680;1;1;0;243;0;215 
33457;1;0;0;216;0;176 
32937;1;0;0;230;0;184 
30095;1;0;0;184;0;160 
33247;1;0;0;238;0;221 
30120;1;0;0;181;0;149 
33247;1;0;0;235;0;218 
29871;1;0;0;234;0;220 
29912;1;0;0;231;0;216 
30550;1;0;0;229;0;210 
30017;1;1;0;241;0;215 
30531;1;0;0;234;0;191 
33178;1;0;0;234;0;221 
33223;1;0;0;192;0;176 
33207;1;1;0;181;0;146 
33278;1;0;0;195;0;176 
30556;1;0;0;228;0;209 
29882;1;0;0;235;0;220 
30246;1;0;0;233;0;216 
33328;1;0;0;193;0;176 
30916;1;0;0;238;0;190 
30748;1;0;0;131;0;102 
33250;1;0;0;234;0;215 
33406;1;0;0;193;0;176 
33258;1;0;0;190;0;172 
29881;1;0;0;183;0;170 
30061;1;0;0;177;0;146 
32654;1;0;0;198;0;179 
33953;1;0;0;242;0;224 
33099;1;0;0;229;0;214 
29944;1;0;0;232;0;210 
33372;1;0;0;237;0;207 
33273;1;0;0;231;0;212 
33492;1;0;0;203;0;169 
33364;1;0;0;187;0;172 
30568;1;0;0;231;0;213 
30149;1;0;0;95;0;56 
30183;1;0;0;231;0;217 
33325;1;0;0;219;0;201 
30043;1;0;0;227;0;199 
33251;1;0;0;234;0;218 
33532;1;0;0;232;0;179 
33267;1;0;0;236;0;215 
33213;1;0;0;164;0;150 
30281;1;0;0;179;0;150 
32937;1;0;0;90;0;64 
29920;1;0;0;227;0;211 
33216;1;0;0;237;0;222 
33361;1;0;0;238;0;207 
33326;1;0;0;185;0;159 
33209;1;0;0;186;0;171 
30450;1;0;0;189;0;170 
33508;1;0;0;187;0;137 
31811;1;1;0;157;0;106 
30428;1;0;0;236;0;215 
33270;1;0;0;183;0;163 
32856;1;0;0;178;0;163 
33236;1;0;0;192;0;176 
30477;1;0;0;196;0;129 
33357;1;0;0;153;0;123 
30479;1;0;0;184;0;168 
30436;1;0;0;231;0;215 
33211;1;0;0;188;0;173 
33320;1;0;0;241;0;220 
33230;1;0;0;194;0;177 
30504;1;0;0;232;0;218 
29919;1;0;0;237;0;219 
33234;1;0;0;201;0;186 
33330;1;0;0;242;0;224 
30241;1;1;0;247;0;202 
33186;1;0;0;237;0;209 
29973;1;0;0;185;0;161 
29905;1;0;0;238;0;220 
29933;1;0;0;237;0;219 
29921;1;0;0;233;0;213 
29909;1;0;0;237;0;222 
33200;1;0;0;184;0;170 
34379;1;0;0;240;0;217 
30098;1;1;0;188;0;157 
29996;1;0;0;177;0;153 
29917;1;0;0;235;0;219 
29914;1;0;0;230;0;214 
30533;1;0;0;235;0;218 
33255;1;0;0;242;0;224 
32901;1;0;0;231;0;215 
29912;1;0;0;233;0;215 
33217;1;0;0;192;0;178 
33292;1;0;0;183;0;166 
29879;1;0;0;236;0;221 
30590;1;0;0;188;0;164 
33302;1;0;0;238;0;219 
33271;1;0;0;162;0;142 
29977;1;0;0;180;0;157 
30147;1;0;0;234;0;217 
33626;1;0;0;186;0;122 
33368;1;0;0;190;0;158 
29944;1;0;0;148;0;130 
30096;1;1;0;242;0;213 
33219;1;0;0;154;0;137 
29880;1;0;0;240;0;224 
33260;1;0;0;191;0;171 
29876;1;0;0;232;0;217 
33283;1;0;0;236;0;217 
33277;1;0;0;229;0;212 
33273;1;0;0;184;0;166 
29937;1;0;0;120;0;101 
33253;1;0;0;184;0;165 
33278;1;0;0;243;0;222 
30474;1;0;0;227;0;212 
29905;1;0;0;235;0;219 
33293;1;0;0;183;0;162 
29931;1;0;0;232;0;213 
30564;1;0;0;186;0;168 
30473;1;0;0;185;0;169 
30705;1;0;0;233;0;216 
29851;1;0;0;234;0;221 
33249;1;0;0;194;0;177 
33500;1;0;0;235;0;189 
33240;1;0;0;190;0;172 
33318;1;0;0;235;0;215 
33239;1;0;0;243;0;226 
29916;1;0;0;143;0;128 
30249;1;0;0;239;0;222 
33264;1;0;0;184;0;169 
29879;1;0;0;237;0;221 
31164;1;0;0;145;0;126 
33312;1;0;0;192;0;168 
33237;1;0;0;163;0;146 
29921;1;0;0;232;0;215 
29905;1;0;0;225;0;209 
33309;1;0;0;182;0;166 
33258;1;0;0;152;0;133 
33210;1;0;0;189;0;174 
30574;1;0;0;186;0;168 
34303;1;0;0;193;0;176 
33359;1;0;0;193;0;162 
29924;1;0;0;239;0;220 
33376;1;0;0;180;0;145 
29916;1;0;0;233;0;214 
30922;1;0;0;232;0;217 
33252;1;0;0;194;0;178 
33078;1;1;0;234;0;193 
29875;1;0;0;236;0;222 
33267;1;0;0;230;0;211 
30287;1;0;0;189;0;172 
33308;1;0;0;193;0;176 
33264;1;0;0;158;0;140 
34611;1;0;0;237;0;220 
29919;1;0;0;231;0;213 
33216;1;0;0;186;0;172 
30452;1;0;0;206;0;184 
29967;1;0;0;235;0;218 
33446;1;0;0;187;0;144 
33202;1;0;0;141;0;126 
33267;1;0;0;229;0;212 
31298;1;1;0;165;0;82 
33199;1;0;0;190;0;175 
29879;1;0;0;238;0;223 
