CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
35773;0;0;400;382;9;0 
35458;0;0;401;534;9;0 
35230;0;0;413;427;5;0 
35510;0;0;401;743;9;0 
36485;0;0;405;589;8;0 
35645;0;0;399;875;10;0 
36240;0;0;402;550;9;0 
36114;0;0;395;537;10;0 
35089;0;0;396;470;10;0 
35255;0;0;401;476;5;0 
35347;0;0;404;572;9;0 
35486;0;0;408;701;9;0 
35310;0;0;403;684;5;0 
35069;0;0;409;425;10;0 
35717;0;0;404;940;9;0 
35933;0;0;401;1007;9;0 
35634;0;0;405;839;9;0 
36443;0;0;404;733;9;0 
35192;0;0;402;417;8;0 
36437;0;0;394;574;10;0 
35335;0;0;397;570;9;0 
36089;0;0;403;1318;8;0 
36318;0;0;414;559;5;0 
35676;0;0;413;882;10;0 
35250;0;0;394;487;9;0 
36245;0;0;404;1467;10;0 
35188;0;0;402;557;9;0 
37054;0;0;400;791;5;0 
35427;0;0;398;467;10;0 
36542;0;0;1306;579;8;0 
35265;0;0;429;594;8;0 
35398;0;0;399;623;8;0 
35425;0;0;410;628;9;0 
35604;0;0;409;581;9;0 
38057;0;0;416;3250;9;0 
35595;0;0;424;625;9;0 
35046;0;0;402;415;9;0 
36327;0;0;412;579;9;0 
36464;0;0;413;734;10;0 
35222;0;0;400;437;10;0 
35629;0;0;426;956;10;0 
35537;0;0;407;591;9;0 
35907;0;0;400;1139;9;0 
35329;0;0;396;570;9;0 
35362;0;0;402;579;9;0 
37469;0;0;403;2700;5;0 
36331;0;0;405;563;5;0 
35977;0;0;396;1364;9;0 
36423;0;0;418;711;9;0 
36592;0;0;407;1823;9;0 
35751;0;0;406;511;5;0 
36334;0;0;392;1310;5;0 
36416;0;0;411;631;10;0 
38252;0;0;412;1578;9;0 
35621;0;0;401;993;9;0 
35192;0;0;402;564;9;0 
39153;0;0;396;3300;9;0 
36841;0;0;408;1902;9;0 
35357;0;0;402;585;9;0 
35334;0;0;398;712;10;0 
36139;0;0;402;422;10;0 
35361;0;0;419;567;5;0 
38116;0;0;396;3339;9;0 
35068;0;0;408;420;8;0 
36125;0;0;411;1330;9;0 
36762;0;0;411;1967;9;0 
36025;0;0;411;1225;9;0 
37435;0;0;399;2668;9;0 
35522;0;0;421;706;5;0 
35522;0;0;397;611;10;0 
35335;0;0;396;579;9;0 
36585;0;0;1611;695;17;0 
36493;0;0;409;1702;9;0 
35462;0;0;415;645;8;0 
35241;0;0;400;476;8;0 
36586;0;0;419;686;9;0 
36431;0;0;398;544;9;0 
36028;0;0;398;1253;10;0 
35796;0;0;410;1162;8;0 
35162;0;0;408;516;9;0 
36394;0;0;414;1451;5;0 
36161;0;0;416;1512;10;0 
35320;0;0;397;556;9;0 
35579;0;0;413;614;9;0 
36491;0;0;403;1550;8;0 
36603;0;0;407;710;10;0 
35358;0;0;399;577;9;0 
35203;0;0;399;430;9;0 
36180;0;0;405;1404;5;0 
35880;0;0;399;455;10;0 
36456;0;0;398;1691;9;0 
35350;0;0;408;575;9;0 
35838;0;0;407;517;9;0 
36182;0;0;402;421;8;0 
35648;0;0;404;877;5;0 
36411;0;0;397;627;10;0 
35334;0;0;404;352;9;0 
35483;0;0;405;573;9;0 
35382;0;0;402;585;9;0 
35969;0;0;418;1330;5;0 
36507;0;0;407;722;9;0 
35180;0;0;426;355;9;0 
35297;0;0;401;601;17;0 
36581;0;0;406;399;9;0 
37724;0;0;410;3082;8;0 
35876;0;0;410;1086;9;0 
35615;0;0;540;606;19;0 
38033;0;0;400;1541;9;0 
35783;0;0;416;1006;10;0 
35896;0;0;396;1139;9;0 
36165;0;0;405;1384;9;0 
35675;0;0;397;764;9;0 
36110;0;0;409;1310;10;0 
35058;0;0;410;401;9;0 
36494;0;0;393;622;9;0 
35863;0;0;407;1081;9;0 
36399;0;0;403;567;5;0 
35058;0;0;399;439;9;0 
35423;0;0;396;662;9;0 
35403;0;0;395;489;8;0 
35530;0;0;401;744;9;0 
35185;0;0;409;394;8;0 
35075;0;0;404;440;9;0 
36417;0;0;397;1640;9;0 
35248;0;0;399;626;10;0 
37955;0;0;405;2121;5;0 
35083;0;0;412;434;9;0 
35532;0;0;389;773;9;0 
36418;0;0;424;1610;5;0 
35500;0;0;408;695;9;0 
36272;0;0;425;1362;5;0 
36127;0;0;422;1321;5;0 
36416;0;0;403;683;10;0 
35435;0;0;405;491;8;0 
35374;0;0;408;449;9;0 
35396;0;0;420;600;4;0 
35665;0;0;393;749;10;0 
35261;0;0;404;623;10;0 
35221;0;0;405;422;9;0 
36521;0;0;430;732;9;0 
35206;0;0;396;441;10;0 
36263;0;0;423;1589;10;0 
35972;0;0;415;1153;9;0 
35574;0;0;401;800;9;0 
36161;0;0;402;418;8;0 
35464;0;0;402;698;9;0 
35362;0;0;402;581;10;0 
35253;0;0;401;628;5;0 
36016;0;0;412;1351;10;0 
35089;0;0;403;443;9;0 
35940;0;0;402;1154;9;0 
35532;0;0;393;619;9;0 
35340;0;0;423;504;9;0 
35364;0;0;416;408;9;0 
35179;0;0;391;573;9;0 
36332;0;0;409;1699;10;0 
36129;0;0;401;429;9;0 
35362;0;0;402;583;9;0 
38262;0;0;398;2784;9;0 
35459;0;0;404;680;9;0 
35494;0;0;394;590;5;0 
35559;0;0;413;902;9;0 
35059;0;0;406;405;9;0 
36329;0;0;403;563;9;0 
36592;0;0;405;530;9;0 
35212;0;0;409;438;8;0 
35154;0;0;401;513;8;0 
36336;0;0;401;1549;5;0 
36423;0;0;406;563;9;0 
35615;0;0;406;691;9;0 
35453;0;0;395;549;8;0 
35272;0;0;397;652;9;0 
35696;0;0;400;482;10;0 
36172;0;0;409;1382;9;0 
35176;0;0;408;390;8;0 
35324;0;0;391;399;9;0 
35229;0;0;403;449;4;0 
35199;0;0;418;390;9;0 
35530;0;0;398;910;5;0 
36091;0;0;403;1317;9;0 
37116;0;0;427;2311;9;0 
36122;0;0;396;412;9;0 
35111;0;0;404;480;9;0 
35665;0;0;524;694;17;0 
35208;0;0;403;435;8;0 
35261;0;0;408;623;9;0 
35453;0;0;408;651;9;0 
35596;0;0;409;789;9;0 
36206;0;0;400;1432;9;0 
35276;0;0;399;649;9;0 
36052;0;0;402;1283;9;0 
35818;0;0;405;1182;9;0 
35666;0;0;401;743;9;0 
36410;0;0;403;685;9;0 
36823;0;0;405;767;9;0 
35053;0;0;403;425;8;0 
37091;0;0;397;2464;9;0 
36425;0;0;403;1649;9;0 
35341;0;0;396;578;9;0 
35895;0;0;404;1122;10;0 
35322;0;0;403;540;9;0 
35614;0;0;408;824;10;0 
35348;0;0;394;581;9;0 
35228;0;0;402;600;5;0 
35533;0;0;402;754;9;0 
35221;0;0;404;586;9;0 
35342;0;0;394;574;10;0 
35461;0;0;395;595;10;0 
36851;0;0;403;2075;10;0 
36474;0;0;413;738;5;0 
36373;0;0;401;1601;9;0 
35225;0;0;412;420;9;0 
35163;0;0;405;385;9;0 
35234;0;0;397;464;9;0 
35394;0;0;411;585;9;0 
36468;0;0;405;728;9;0 
36075;0;0;405;1137;9;0 
35262;0;0;418;464;9;0 
37276;0;0;425;653;8;0 
36309;0;0;396;569;9;0 
36787;0;0;410;1989;10;0 
36590;0;0;422;1774;10;0 
36079;0;0;407;535;9;0 
36305;0;0;513;1354;17;0 
35491;0;0;409;829;22;0 
36306;0;0;403;563;9;0 
35639;0;0;401;434;8;0 
35078;0;0;417;431;8;0 
36530;0;0;397;584;9;0 
35254;0;0;410;473;9;0 
35258;0;0;407;621;9;0 
35460;0;0;401;685;10;0 
35366;0;0;409;562;9;0 
36492;0;0;1286;982;9;0 
37773;0;0;392;3168;8;0 
37285;0;0;399;2511;5;0 
36372;0;0;408;1438;9;0 
36796;0;0;403;2019;5;0 
35395;0;0;420;582;8;0 
35891;0;0;403;1264;9;0 
35027;0;0;403;398;9;0 
35508;0;0;411;685;18;0 
35645;0;0;411;703;9;0 
35573;0;0;398;668;10;0 
35239;0;0;422;562;9;0 
36661;0;0;403;740;9;0 
36070;0;0;397;1292;10;0 
35222;0;0;412;433;9;0 
36301;0;0;398;431;8;0 
35394;0;0;407;398;5;0 
35377;0;0;411;578;9;0 
35472;0;0;400;696;9;0 
35432;0;0;414;612;9;0 
35124;0;0;402;497;8;0 
36072;0;0;422;1266;10;0 
36443;0;0;399;511;9;0 
35264;0;0;436;580;18;0 
35698;0;0;417;637;9;0 
35548;0;0;405;912;9;0 
35204;0;0;397;433;10;0 
35423;0;0;400;659;5;0 
35378;0;0;407;575;9;0 
35371;0;0;402;588;9;0 
37679;0;0;411;2894;9;0 
35198;0;0;402;571;9;0 
36787;0;0;397;473;9;0 
36347;0;0;402;603;9;0 
35558;0;0;405;624;5;0 
35182;0;0;395;423;9;0 
36446;0;0;405;1501;9;0 
36540;0;0;413;603;9;0 
36139;0;0;411;1320;9;0 
35544;0;0;397;620;9;0 
35202;0;0;396;429;9;0 
35205;0;0;409;398;8;0 
35058;0;0;405;416;9;0 
35300;0;0;413;501;9;0 
35326;0;0;406;439;8;0 
35492;0;0;402;719;9;0 
36007;0;0;408;1203;10;0 
35296;0;0;412;497;9;0 
35787;0;0;405;1156;9;0 
36447;0;0;401;1821;9;0 
35606;0;0;398;558;9;0 
35436;0;0;413;502;9;0 
35064;0;0;400;432;9;0 
35244;0;0;404;453;8;0 
35212;0;0;406;434;5;0 
35434;0;0;411;493;9;0 
35229;0;0;409;440;9;0 
35365;0;0;405;585;5;0 
35365;0;0;415;563;9;0 
35316;0;0;397;550;4;0 
37724;0;0;399;2962;9;0 
35202;0;0;432;388;10;0 
35226;0;0;395;442;8;0 
36306;0;0;392;568;9;0 
35544;0;0;403;745;9;0 
35465;0;0;404;553;9;0 
36408;0;0;403;1524;10;0 
36189;0;0;401;443;9;0 
35214;0;0;403;579;9;0 
35205;0;0;393;576;9;0 
35200;0;0;403;416;9;0 
35187;0;0;401;566;9;0 
35687;0;0;397;921;9;0 
35369;0;0;410;577;10;0 
37610;0;0;393;1118;9;0 
35257;0;0;400;629;9;0 
35395;0;0;405;600;9;0 
36327;0;0;401;587;5;0 
35502;0;0;403;576;10;0 
35076;0;0;415;419;9;0 
35225;0;0;406;437;9;0 
35497;0;0;403;576;9;0 
35320;0;0;402;500;8;0 
35369;0;0;403;584;9;0 
35985;0;0;408;1196;9;0 
35225;0;0;402;608;5;0 
36209;0;0;408;415;10;0 
35385;0;0;399;624;5;0 
36444;0;0;402;1663;5;0 
35481;0;0;399;567;10;0 
35188;0;0;407;405;10;0 
35074;0;0;404;448;5;0 
35423;0;0;413;472;9;0 
36041;0;0;416;1112;8;0 
35262;0;0;404;471;9;0 
35500;0;0;409;708;5;0 
35332;0;0;399;569;10;0 
35289;0;0;398;494;5;0 
36819;0;0;409;2195;10;0 
35692;0;0;415;905;9;0 
35468;0;0;392;572;9;0 
35267;0;0;416;619;10;0 
35738;0;0;403;946;9;0 
36124;0;0;416;1335;9;0 
35252;0;0;398;633;9;0 
35315;0;0;404;534;10;0 
35535;0;0;404;737;9;0 
35313;0;0;400;506;9;0 
36864;0;0;406;662;9;0 
36415;0;0;415;1609;9;0 
35046;0;0;398;420;8;0 
35312;0;0;402;542;9;0 
37200;0;0;409;1283;9;0 
35494;0;0;404;579;9;0 
35942;0;0;398;1176;9;0 
35501;0;0;411;564;9;0 
35326;0;0;399;406;9;0 
38189;0;0;418;3544;9;0 
35479;0;0;403;719;10;0 
36895;0;0;402;1015;5;0 
36627;0;0;401;630;9;0 
35361;0;0;402;444;9;0 
36372;0;0;409;1569;9;0 
35526;0;0;403;749;9;0 
36584;0;0;401;342;9;0 
37559;0;0;392;2814;5;0 
35216;0;0;399;445;9;0 
37711;0;0;402;1842;9;0 
35983;0;0;401;1212;9;0 
36173;0;0;403;549;9;0 
35758;0;0;411;537;10;0 
35415;0;0;404;639;9;0 
35242;0;0;395;468;9;0 
35223;0;0;417;391;5;0 
35347;0;0;398;578;9;0 
35638;0;0;393;869;9;0 
36386;0;0;417;1714;5;0 
36044;0;0;408;1397;5;0 
35685;0;0;409;1044;5;0 
35288;0;0;413;488;9;0 
35210;0;0;398;447;8;0 
35174;0;0;417;378;9;0 
35197;0;0;412;532;10;0 
37731;0;0;412;1761;26;0 
37205;0;0;397;1337;10;0 
35345;0;0;401;560;9;0 
35633;0;0;394;729;9;0 
36607;0;0;413;725;9;0 
35509;0;0;409;731;9;0 
35091;0;0;405;456;9;0 
35336;0;0;400;427;5;0 
36279;0;0;398;558;9;0 
35290;0;0;404;654;10;0 
35621;0;0;413;526;9;0 
35068;0;0;406;419;4;0 
35211;0;0;405;577;5;0 
35434;0;0;405;649;9;0 
37144;0;0;403;558;9;0 
36520;0;0;404;731;9;0 
35113;0;0;401;490;8;0 
35394;0;0;401;607;9;0 
35528;0;0;398;730;10;0 
35674;0;0;415;868;9;0 
35101;0;0;415;445;8;0 
35657;0;0;402;884;9;0 
36559;0;0;402;726;10;0 
35337;0;0;405;556;9;0 
35823;0;0;403;897;10;0 
35046;0;0;399;412;9;0 
37332;0;0;405;2549;10;0 
35329;0;0;417;536;8;0 
35216;0;0;407;578;9;0 
36007;0;0;403;1230;8;0 
35464;0;0;398;543;5;0 
35561;0;0;422;497;4;0 
35676;0;0;419;451;8;0 
35379;0;0;406;576;9;0 
36353;0;0;405;569;9;0 
35383;0;0;466;625;30;0 
35443;0;0;414;635;9;0 
38037;0;0;479;3147;16;0 
35265;0;0;408;475;9;0 
35375;0;0;401;606;9;0 
35873;0;0;1117;534;10;0 
36036;0;0;400;624;10;0 
36358;0;0;400;579;9;0 
36440;0;0;416;644;10;0 
35350;0;0;405;566;10;0 
36212;0;0;402;1435;10;0 
35070;0;0;395;445;9;0 
35137;0;0;400;483;8;0 
35364;0;0;408;574;10;0 
36147;0;0;403;1352;9;0 
35888;0;0;403;556;9;0 
35366;0;0;407;722;9;0 
35652;0;0;415;859;9;0 
35555;0;0;403;629;9;0 
35177;0;0;401;552;8;0 
36048;0;0;395;1292;9;0 
35527;0;0;395;754;9;0 
36270;0;0;408;487;5;0 
35180;0;0;399;556;10;0 
36547;0;0;408;690;10;0 
35388;0;0;405;749;9;0 
35456;0;0;402;826;9;0 
36073;0;0;395;1287;4;0 
36329;0;0;403;516;8;0 
35357;0;0;400;730;9;0 
36013;0;0;394;426;9;0 
35039;0;0;409;397;9;0 
35887;0;0;397;976;9;0 
35349;0;0;402;578;9;0 
35414;0;0;416;607;9;0 
36644;0;0;417;1850;9;0 
35466;0;0;404;391;9;0 
36255;0;0;1151;729;9;0 
36579;0;0;406;792;9;0 
36939;0;0;418;1064;4;0 
38821;0;0;412;2257;8;0 
35401;0;0;405;613;4;0 
36572;0;0;396;1755;17;0 
35384;0;0;396;621;9;0 
35611;0;0;724;630;30;0 
36192;0;0;405;448;8;0 
35335;0;0;411;525;9;0 
35324;0;0;411;536;9;0 
36236;0;0;421;1577;9;0 
35941;0;0;410;1159;9;0 
35532;0;0;394;927;9;0 
35198;0;0;418;532;10;0 
35716;0;0;405;767;9;0 
36334;0;0;403;1563;9;0 
37136;0;0;407;2225;9;0 
36304;0;0;419;532;5;0 
35685;0;0;409;681;9;0 
38092;0;0;411;3297;9;0 
35208;0;0;397;454;8;0 
35625;0;0;393;868;9;0 
36512;0;0;401;623;9;0 
36297;0;0;404;1510;10;0 
35820;0;0;401;1197;9;0 
35938;0;0;401;1313;5;0 
35492;0;0;413;683;10;0 
37085;0;0;395;575;9;0 
35358;0;0;402;581;10;0 
35375;0;0;409;576;9;0 
35059;0;0;403;420;4;0 
35483;0;0;404;709;8;0 
35215;0;0;409;428;10;0 
35588;0;0;399;670;9;0 
35246;0;0;409;464;5;0 
35354;0;0;402;725;9;0 
35924;0;0;420;635;9;0 
35308;0;0;414;667;9;0 
35554;0;0;410;762;10;0 
35810;0;0;402;860;9;0 
35175;0;0;392;404;9;0 
36525;0;0;410;1750;5;0 
35158;0;0;405;470;31;0 
35324;0;0;411;384;9;0 
35779;0;0;422;1076;31;0 
36316;0;0;395;557;9;0 
35659;0;0;400;842;9;0 
36370;0;0;402;1452;9;0 
36024;0;0;393;1411;9;0 
36046;0;0;405;1270;9;0 
35179;0;0;403;398;10;0 
35372;0;0;402;457;9;0 
37233;0;0;408;1464;9;0 
35555;0;0;401;767;10;0 
35260;0;0;400;635;9;0 
35568;0;0;404;643;9;0 
35339;0;0;396;572;9;0 
35030;0;0;407;404;8;0 
36528;0;0;399;1738;9;0 
35502;0;0;399;580;9;0 
36342;0;0;407;1546;9;0 
36226;0;0;416;451;9;0 
35713;0;0;413;923;5;0 
37680;0;0;401;2759;9;0 
35640;0;0;397;579;9;0 
36094;0;0;399;1326;9;0 
35225;0;0;410;585;9;0 
35601;0;0;395;849;8;0 
36329;0;0;404;407;5;0 
35120;0;0;399;356;10;0 
35349;0;0;412;533;10;0 
35164;0;0;411;514;8;0 
36515;0;0;410;665;9;0 
36127;0;0;403;1360;9;0 
35647;0;0;394;1028;9;0 
35433;0;0;397;675;5;0 
36063;0;0;394;1301;8;0 
36097;0;0;402;1459;4;0 
35439;0;0;501;498;20;0 
36268;0;0;415;482;4;0 
35320;0;0;405;550;9;0 
35574;0;0;401;785;10;0 
36398;0;0;398;555;9;0 
37172;0;0;398;1157;9;0 
35399;0;0;399;621;9;0 
35309;0;0;418;513;10;0 
36092;0;0;411;1295;9;0 
35796;0;0;401;1012;9;0 
35663;0;0;398;736;9;0 
35195;0;0;394;587;9;0 
36286;0;0;399;528;9;0 
37466;0;0;419;2797;8;0 
35265;0;0;400;625;9;0 
35305;0;0;402;532;10;0 
35503;0;0;414;495;10;0 
35353;0;0;401;580;10;0 
36183;0;0;412;1394;10;0 
36197;0;0;413;576;9;0 
36568;0;0;416;1768;5;0 
35512;0;0;398;732;9;0 
38194;0;0;394;3434;9;0 
35197;0;0;405;554;9;0 
35249;0;0;417;421;9;0 
35091;0;0;411;431;5;0 
35411;0;0;405;627;9;0 
35343;0;0;401;563;9;0 
36296;0;0;399;431;10;0 
35413;0;0;397;401;5;0 
36442;0;0;417;663;9;0 
35239;0;0;415;426;9;0 
35828;0;0;406;1192;10;0 
35285;0;0;404;477;9;0 
35186;0;0;409;399;5;0 
35234;0;0;419;415;8;0 
35181;0;0;412;357;5;0 
36828;0;0;415;2179;8;0 
35189;0;0;412;396;9;0 
35242;0;0;389;465;29;0 
35840;0;0;400;922;9;0 
35384;0;0;444;617;16;0 
35533;0;0;410;731;9;0 
36069;0;0;398;1311;9;0 
36288;0;0;397;579;10;0 
37142;0;0;395;528;9;0 
35353;0;0;401;580;9;0 
35191;0;0;404;401;9;0 
35397;0;0;400;771;9;0 
35195;0;0;401;571;10;0 
35725;0;0;396;562;8;0 
35253;0;0;402;461;9;0 
35396;0;0;402;476;5;0 
36121;0;0;406;412;8;0 
36198;0;0;413;474;9;0 
36263;0;0;398;1498;10;0 
37398;0;0;398;1346;9;0 
36872;0;0;406;461;8;0 
36094;0;0;399;1324;10;0 
35894;0;0;404;1106;9;0 
35273;0;0;407;631;9;0 
35081;0;0;414;419;9;0 
35333;0;0;420;519;10;0 
35537;0;0;406;765;9;0 
35659;0;0;407;872;10;0 
36344;0;0;401;570;10;0 
36439;0;0;398;419;9;0 
35308;0;0;406;533;5;0 
36609;0;0;409;1835;9;0 
35220;0;0;404;429;9;0 
35880;0;0;494;434;19;0 
35820;0;0;403;1043;9;0 
35419;0;0;409;630;10;0 
36330;0;0;402;1686;9;0 
35367;0;0;418;576;9;0 
35911;0;0;412;1117;9;0 
37372;0;0;398;2460;9;0 
35325;0;0;391;418;9;0 
35760;0;0;410;964;9;0 
35357;0;0;414;525;8;0 
35365;0;0;428;548;9;0 
36202;0;0;401;1414;8;0 
35178;0;0;396;549;9;0 
35552;0;0;402;619;9;0 
35327;0;0;403;556;5;0 
35975;0;0;415;400;9;0 
35361;0;0;406;578;9;0 
36171;0;0;414;377;9;0 
35071;0;0;410;430;9;0 
35480;0;0;393;575;10;0 
35161;0;0;406;382;8;0 
36394;0;0;402;1567;9;0 
36458;0;0;400;567;10;0 
36245;0;0;405;1462;10;0 
35686;0;0;398;429;4;0 
35231;0;0;408;583;10;0 
36561;0;0;399;692;10;0 
36439;0;0;405;528;9;0 
36215;0;0;399;534;8;0 
35210;0;0;398;446;10;0 
35105;0;0;406;458;10;0 
35197;0;0;410;415;8;0 
35265;0;0;409;461;8;0 
35405;0;0;413;607;5;0 
35975;0;0;413;1287;17;0 
36556;0;0;396;652;17;0 
35352;0;0;404;578;10;0 
35137;0;0;431;466;5;0 
36347;0;0;417;1685;5;0 
37518;0;0;396;2758;9;0 
35355;0;0;401;575;9;0 
36878;0;0;393;852;9;0 
35514;0;0;402;564;10;0 
36492;0;0;400;641;10;0 
36402;0;0;402;1633;10;0 
35524;0;0;399;753;10;0 
35341;0;0;402;711;9;0 
35492;0;0;413;704;10;0 
35220;0;0;416;573;9;0 
37089;0;0;401;578;9;0 
36376;0;0;414;1426;9;0 
36118;0;0;403;397;8;0 
36145;0;0;402;1346;9;0 
35186;0;0;408;399;9;0 
35509;0;0;407;722;9;0 
35314;0;0;392;706;10;0 
35304;0;0;410;518;9;0 
35260;0;0;416;441;8;0 
35190;0;0;401;404;10;0 
35335;0;0;409;562;9;0 
35295;0;0;404;514;9;0 
36749;0;0;399;413;9;0 
35892;0;0;410;975;10;0 
35146;0;0;398;527;9;0 
35354;0;0;393;579;9;0 
35205;0;0;402;427;9;0 
35226;0;0;415;432;5;0 
35254;0;0;409;451;8;0 
35213;0;0;411;393;8;0 
35455;0;0;410;667;9;0 
35217;0;0;417;410;9;0 
36303;0;0;392;443;9;0 
35284;0;0;421;449;8;0 
35511;0;0;416;712;9;0 
35245;0;0;408;625;5;0 
35255;0;0;420;436;9;0 
35195;0;0;401;428;9;0 
36472;0;0;406;738;9;0 
35266;0;0;409;624;9;0 
35098;0;0;411;443;9;0 
35289;0;0;396;677;9;0 
35228;0;0;411;579;9;0 
36452;0;0;410;652;9;0 
35392;0;0;395;632;9;0 
35306;0;0;405;676;10;0 
35478;0;0;409;702;9;0 
35233;0;0;413;581;9;0 
36327;0;0;406;561;5;0 
35326;0;0;404;554;9;0 
35424;0;0;404;654;4;0 
36365;0;0;411;422;9;0 
35959;0;0;400;1157;10;0 
35276;0;0;417;601;10;0 
35214;0;0;404;416;9;0 
36309;0;0;410;384;9;0 
35398;0;0;394;619;9;0 
35934;0;0;404;1178;10;0 
36243;0;0;413;459;9;0 
35505;0;0;409;569;9;0 
35349;0;0;406;550;10;0 
36329;0;0;393;430;9;0 
35353;0;0;399;575;9;0 
35233;0;0;422;422;9;0 
36141;0;0;418;482;9;0 
35392;0;0;412;609;9;0 
35214;0;0;407;422;10;0 
35961;0;0;417;395;8;0 
35343;0;0;399;576;9;0 
35534;0;0;403;763;5;0 
35096;0;0;403;463;4;0 
35376;0;0;417;434;9;0 
35222;0;0;422;567;9;0 
36722;0;0;407;802;10;0 
36561;0;0;395;1660;9;0 
35727;0;0;404;946;9;0 
35399;0;0;399;629;9;0 
35170;0;0;406;530;9;0 
35136;0;0;401;499;8;0 
36485;0;0;406;1558;10;0 
35183;0;0;403;540;9;0 
36147;0;0;406;422;5;0 
35088;0;0;414;426;10;0 
35179;0;0;395;416;5;0 
35524;0;0;395;749;9;0 
36127;0;0;401;410;5;0 
36306;0;0;411;586;9;0 
36657;0;0;422;549;10;0 
35285;0;0;410;639;10;0 
35441;0;0;411;483;9;0 
35796;0;0;420;680;9;0 
35709;0;0;419;892;9;0 
35773;0;0;400;1005;10;0 
36608;0;0;414;717;9;0 
35080;0;0;396;440;9;0 
36509;0;0;405;627;9;0 
35524;0;0;398;763;8;0 
37118;0;0;408;455;9;0 
35602;0;0;408;950;9;0 
35784;0;0;402;999;8;0 
35353;0;0;398;729;9;0 
35349;0;0;400;581;9;0 
35562;0;0;395;661;5;0 
36375;0;0;408;623;10;0 
35333;0;0;415;540;9;0 
37292;0;0;394;2518;10;0 
35651;0;0;407;736;4;0 
36097;0;0;406;1320;8;0 
35812;0;0;399;1195;5;0 
35528;0;0;404;442;5;0 
