Evento;Ficheiro;MI Global;Alt A (Impacto Bilateral);Alt B (Bimodal);Alt C (MI P95);Curtose;Entropia;Norm_MI;Norm_Impacto;Índice Global (Base 2)
0xC0;msort_perf_n6_evento...;0,0603;0,7835;0,6174824540230363;0,0;5,019878313092802;6,440265374065627;0,0091;0,0004;0,0187
0x16;msort_perf_n4_evento...;0,0523;0,7898;0,5872741284363442;0,05714115647818607;5,230047394224195;7,294345090923346;0,0079;0,0004;0,0162
0x60;msort_perf_n5_evento...;0,0459;3,4259;0,4376454594237576;0,07030907663128039;12,095488562842826;5,754557431881818;0,007;0,0016;0,0156
0x19;msort_perf_n5_evento...;0,0474;1,6982;0,40164052239120984;0,09274375485143205;5,733179282523986;6,345815909514868;0,0072;0,0008;0,0152
0x04;msort_perf_n1_evento...;0,0444;0,0;0,7275211753976788;0,01932663073422436;2,692610458411098;1,1803671860246647;0,0067;0,0;0,0135
0x15;msort_perf_n4_evento...;0,0421;0,8239;0,8873638812007216;0,0220947441001349;7845,9141938627445;6,185449198232934;0,0064;0,0004;0,0132
0x13;msort_perf_n4_evento...;0,0418;0,0;0,7438668034448549;0,017832306094109907;2,390373572124162;1,177054858264392;0,0063;0,0;0,0127
0x17;msort_perf_n4_evento...;0,0307;3,4615;0,5195646227477007;0,026474528782005624;6,810713483909138;5,185537595720816;0,0047;0,0017;0,011
0x06;msort_perf_n2_evento...;0,0342;0,0;0,5951670222285043;0,0;6,127517300086625;0,9861451348197383;0,0052;0,0;0,0104
0x18;msort_perf_n5_evento...;0,0226;1,5;0,35432881014606493;0,07314849899753018;1,4681330426635042;4,663116493296154;0,0034;0,0007;0,0076
0xC2;msort_perf_n7_evento...;0,0238;0,7069;0,4550716942972915;0,024758451587866936;7,933980251347553;5,418959161216592;0,0036;0,0003;0,0076
0x08;msort_perf_n2_evento...;0,0241;0,0;0,4021842824944643;0,06305621156030528;0,9112933374056795;3,768558086757619;0,0037;0,0;0,0073
0xE5;msort_perf_n10_event...;0,0196;0,0004;0,3417225912742301;0,03742669391956843;0,1939129538662736;5,707643099101518;0,003;0,0;0,0059
0x61;msort_perf_n6_evento...;0,0121;1,3639;0,3520692864987711;0,0;1,249320764568997;4,932497177462321;0,0018;0,0007;0,0043
0x07;msort_perf_n2_evento...;0,0091;0,0;0,8440158236091474;0,0;14,426278407720622;0,40983554046671694;0,0014;0,0;0,0028
0xC7;msort_perf_n7_evento...;0,001;5,001;0,9140082361824184;0,0;2154,5080694964267;0,09181132819717741;0,0002;0,0024;0,0027
0xC3;msort_perf_n7_evento...;0,0031;0,0334;0,2462282963584773;0,0;1,0624299298084945;11,985455335333082;0,0005;0,0;0,0009
0x05;msort_perf_n1_evento...;0,0005;1,0;1,0000000000000004;0,0;272,9184308371013;0,0344083768058876;0,0001;0,0005;0,0006
0xC4;msort_perf_n7_evento...;0,0003;1,0;0,9999999999999992;0,0;280,858807692451;0,03359508857776405;0,0;0,0005;0,0006
0xC9;msort_perf_n8_evento...;0,0013;0,0;0,8989589315256312;0,0;31,104715178820673;0,23404571183701717;0,0002;0,0;0,0004
0x0D;msort_perf_n3_evento...;0,0013;0,0;0,9233011106516863;0,0;18,836534540622544;0,29499237641153203;0,0002;0,0;0,0004
0x09;msort_perf_n2_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0B;msort_perf_n2_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE6;msort_perf_n10_event...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;msort_perf_n10_event...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1E;msort_perf_n5_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x7A;msort_perf_n6_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xCB;msort_perf_n8_evento...;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xCA;msort_perf_n8_evento...;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC8;msort_perf_n8_evento...;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC1;msort_perf_n6_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x87;msort_perf_n6_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1A;msort_perf_n5_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD0;msort_perf_n8_evento...;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC6;msort_perf_n7_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x00;msort_perf_n1_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x02;msort_perf_n1_evento...;0,0;0,001;1,0;0,0;995,4992809014844;0,011407757737461135;0,0;0,0;0,0
0xD1;msort_perf_n9_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD2;msort_perf_n9_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE1;msort_perf_n9_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;msort_perf_n9_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0F;msort_perf_n3_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0E;msort_perf_n3_evento...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
