CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
29895;3661;0;0;74;0;0 
33205;3661;1;1;72;0;0 
30282;3661;0;0;74;0;0 
29939;3661;0;0;74;0;0 
30430;3661;1;1;72;0;0 
33233;3661;1;1;72;0;0 
30844;3661;1;1;72;0;0 
30983;3661;1;1;78;0;0 
33206;3661;1;1;73;0;0 
29899;3661;0;0;74;0;0 
29917;3661;1;1;72;0;0 
31075;3661;1;1;74;0;0 
33216;3661;1;1;73;0;0 
33297;3661;0;0;73;0;0 
30055;3661;1;1;72;0;0 
34327;3661;1;1;75;0;0 
32940;3661;1;1;73;0;0 
35674;3661;1;1;75;0;0 
29894;3661;1;1;72;0;0 
33244;3661;1;1;75;0;0 
33527;3661;1;1;72;0;0 
30156;3661;0;0;73;0;0 
33309;3661;1;1;75;0;0 
30372;3661;1;1;72;0;0 
33214;3661;1;1;72;0;0 
33334;3661;0;0;72;0;0 
31084;3661;1;1;72;0;0 
33306;3661;1;1;72;0;0 
29970;3661;1;1;72;0;0 
30552;3661;1;1;76;0;0 
33528;3661;1;1;74;0;0 
33348;3661;1;1;74;0;0 
33225;3661;0;0;73;0;0 
33259;3661;0;0;73;0;0 
33258;3661;1;1;74;0;0 
33616;3661;1;1;75;0;0 
30154;3661;1;1;72;0;0 
29944;3661;1;1;72;0;0 
33215;3661;1;1;72;0;0 
30817;3661;1;1;75;0;0 
32948;3661;1;1;73;0;0 
33335;3661;1;1;73;0;0 
30583;3661;1;1;72;0;0 
30684;3661;1;1;74;0;0 
33260;3661;1;1;72;0;0 
33304;3661;1;1;78;0;0 
34010;3661;0;0;73;0;0 
33220;3661;1;1;76;0;0 
29875;3661;0;0;73;0;0 
29895;3661;1;1;74;0;0 
29903;3661;1;1;72;0;0 
33203;3661;1;1;72;0;0 
30295;3661;1;1;75;0;0 
33199;3661;1;1;72;0;0 
29926;3661;1;1;72;0;0 
29967;3661;1;1;72;0;0 
30248;3661;1;1;75;0;0 
33292;3661;1;1;76;0;0 
33251;3661;1;1;74;0;0 
33045;3661;1;1;73;0;0 
33192;3661;1;1;72;0;0 
33301;3661;1;1;73;0;0 
33215;3661;1;1;73;0;0 
29955;3661;1;1;73;0;0 
30098;3661;1;1;77;0;0 
29924;3661;1;1;73;0;0 
33222;3661;1;1;74;0;0 
33250;3661;1;1;76;0;0 
33220;3661;1;1;75;0;0 
30056;3661;1;1;72;0;0 
33184;3661;0;0;72;0;0 
29878;3661;1;1;72;0;0 
33267;3661;1;1;74;0;0 
33513;3661;1;1;74;0;0 
30087;3661;1;1;72;0;0 
33321;3661;0;0;73;0;0 
30268;3661;1;1;75;0;0 
30684;3661;0;0;72;0;0 
30137;3661;1;1;72;0;0 
33370;3661;0;0;77;0;0 
30641;3661;0;0;74;0;0 
33288;3661;1;1;75;0;0 
29912;3661;1;1;72;0;0 
29876;3661;0;0;73;0;0 
29870;3661;1;1;73;0;0 
30552;3661;1;1;72;0;0 
33231;3661;1;1;72;0;0 
32717;3661;1;1;73;0;0 
33216;3661;1;1;73;0;0 
33364;3661;0;0;73;0;0 
33274;3661;0;0;74;0;0 
33260;3661;1;1;74;0;0 
33250;3661;1;1;72;0;0 
33217;3661;0;0;72;0;0 
29898;3661;0;0;74;0;0 
30751;3661;1;1;76;0;0 
31136;3661;1;1;73;0;0 
33479;3661;1;1;74;0;0 
30512;3661;0;0;75;0;0 
33247;3661;1;1;74;0;0 
30470;3661;1;1;74;0;0 
33258;3661;1;1;74;0;0 
33276;3661;1;1;74;0;0 
31221;3661;1;1;73;0;0 
33602;3661;0;0;73;0;0 
33256;3661;1;1;72;0;0 
33532;3661;1;1;73;0;0 
33290;3661;1;1;74;0;0 
30563;3661;0;0;73;0;0 
29987;3661;0;0;74;0;0 
33250;3661;0;0;73;0;0 
29957;3661;0;0;72;0;0 
29965;3661;0;0;72;0;0 
30534;3661;1;1;72;0;0 
33192;3661;1;1;78;0;0 
29878;3661;1;1;72;0;0 
31475;3661;0;0;72;0;0 
30146;3661;1;1;75;0;0 
33218;3661;0;0;72;0;0 
29977;3661;1;1;75;0;0 
33266;3661;1;1;72;0;0 
33255;3661;1;1;74;0;0 
33247;3661;0;0;74;0;0 
33497;3661;1;1;73;0;0 
29929;3661;1;1;73;0;0 
33327;3661;1;1;72;0;0 
29872;3661;0;0;74;0;0 
33227;3661;1;1;74;0;0 
31221;3661;1;1;75;0;0 
33231;3661;1;1;73;0;0 
33272;3661;1;1;73;0;0 
29896;3661;0;0;74;0;0 
33573;3661;1;1;74;0;0 
33367;3661;0;0;75;0;0 
30462;3661;0;0;75;0;0 
30186;3661;0;0;73;0;0 
33257;3661;1;1;76;0;0 
33512;3661;1;1;74;0;0 
30596;3661;0;0;75;0;0 
31336;3661;0;0;74;0;0 
33266;3661;1;1;72;0;0 
29873;3661;1;1;72;0;0 
33501;3661;1;1;75;0;0 
33176;3661;0;0;72;0;0 
33244;3661;1;1;73;0;0 
33260;3661;1;1;72;0;0 
29944;3661;1;1;72;0;0 
33242;3661;1;1;72;0;0 
30467;3661;1;1;72;0;0 
30034;3661;1;1;75;0;0 
30508;3661;1;1;74;0;0 
30775;3662;1;1;74;0;0 
33341;3661;0;0;72;0;0 
33330;3661;1;1;75;0;0 
30702;3661;1;1;74;0;0 
29995;3661;1;1;72;0;0 
30452;3661;1;1;72;0;0 
33274;3661;1;1;74;0;0 
29949;3661;1;1;76;0;0 
33267;3661;0;0;74;0;0 
30081;3661;0;0;77;0;0 
30138;3661;1;1;76;0;0 
33203;3661;0;0;73;0;0 
29930;3661;1;1;75;0;0 
29917;3661;1;1;72;0;0 
29908;3661;1;1;72;0;0 
33265;3661;1;1;74;0;0 
33247;3661;1;1;72;0;0 
29904;3661;1;1;72;0;0 
29932;3661;1;1;75;0;0 
30297;3661;1;1;72;0;0 
29934;3661;1;1;73;0;0 
29911;3661;1;1;72;0;0 
31333;3661;1;1;74;0;0 
33230;3661;1;1;72;0;0 
33387;3661;1;1;74;0;0 
29911;3661;1;1;72;0;0 
29920;3661;0;0;74;0;0 
33347;3661;1;1;73;0;0 
29904;3661;1;1;72;0;0 
33724;3661;1;1;74;0;0 
30023;3661;1;1;73;0;0 
33477;3661;1;1;78;0;0 
33243;3661;1;1;75;0;0 
29987;3661;1;1;72;0;0 
33210;3661;1;1;74;0;0 
30665;3661;0;0;75;0;0 
29919;3661;1;1;74;0;0 
30407;3661;1;1;73;0;0 
33266;3661;1;1;74;0;0 
32810;3661;1;1;78;0;0 
33649;3661;1;1;79;0;0 
33283;3661;1;1;72;0;0 
30521;3661;1;1;75;0;0 
29992;3661;1;1;72;0;0 
30636;3661;1;1;72;0;0 
29949;3661;1;1;72;0;0 
30403;3661;1;1;75;0;0 
33342;3661;1;1;73;0;0 
30128;3661;1;1;73;0;0 
29915;3661;0;0;72;0;0 
33396;3661;1;1;73;0;0 
30040;3661;1;1;74;0;0 
33248;3661;0;0;72;0;0 
33404;3661;1;1;74;0;0 
29933;3661;1;1;77;0;0 
29983;3661;1;1;72;0;0 
29947;3661;1;1;72;0;0 
29925;3661;1;1;74;0;0 
33249;3661;1;1;76;0;0 
29921;3661;1;1;72;0;0 
33261;3661;1;1;72;0;0 
33403;3661;0;0;73;0;0 
33250;3661;1;1;73;0;0 
30495;3661;1;1;72;0;0 
33592;3661;1;1;75;0;0 
29879;3661;0;0;74;0;0 
33351;3661;1;1;74;0;0 
33233;3661;1;1;74;0;0 
33611;3661;1;1;73;0;0 
30555;3661;0;0;72;0;0 
33312;3661;0;0;73;0;0 
33683;3661;1;1;75;0;0 
33337;3661;1;1;73;0;0 
30033;3661;1;1;74;0;0 
29895;3661;0;0;73;0;0 
33327;3661;1;1;77;0;0 
33275;3661;0;0;75;0;0 
31892;3661;1;1;73;0;0 
33273;3661;0;0;74;0;0 
30634;3661;0;0;74;0;0 
33266;3661;1;1;75;0;0 
33448;3661;0;0;72;0;0 
33301;3661;1;1;74;0;0 
29888;3661;1;1;73;0;0 
33249;3661;1;1;72;0;0 
30021;3661;1;1;72;0;0 
30075;3661;1;1;73;0;0 
29924;3661;1;1;75;0;0 
29998;3661;0;0;75;0;0 
33254;3661;1;1;74;0;0 
29950;3661;0;0;73;0;0 
33295;3661;1;1;72;0;0 
29943;3661;1;1;74;0;0 
31152;3661;1;1;72;0;0 
30054;3661;1;1;72;0;0 
29960;3661;1;1;76;0;0 
29932;3661;1;1;72;0;0 
33418;3661;1;1;72;0;0 
30061;3661;1;1;73;0;0 
33213;3661;1;1;72;0;0 
33262;3661;1;1;73;0;0 
30071;3661;0;0;72;0;0 
33212;3661;1;1;73;0;0 
29962;3661;0;0;72;0;0 
29894;3661;0;0;72;0;0 
29990;3661;1;1;72;0;0 
29872;3661;1;1;73;0;0 
29996;3661;1;1;74;0;0 
29892;3661;1;1;72;0;0 
29907;3661;1;1;75;0;0 
33214;3661;1;1;73;0;0 
33207;3661;1;1;72;0;0 
29915;3661;1;1;74;0;0 
29909;3661;1;1;75;0;0 
31690;3661;1;1;75;0;0 
29914;3661;1;1;73;0;0 
33281;3661;0;0;74;0;0 
33211;3661;1;1;73;0;0 
33243;3661;1;1;74;0;0 
33247;3661;1;1;73;0;0 
30225;3661;0;0;72;0;0 
30118;3661;1;1;72;0;0 
30449;3661;1;1;72;0;0 
33268;3661;1;1;73;0;0 
33221;3661;1;1;72;0;0 
32710;3661;1;1;73;0;0 
33245;3661;1;1;75;0;0 
29914;3661;1;1;72;0;0 
29918;3661;1;1;73;0;0 
33436;3661;1;1;74;0;0 
29988;3661;1;1;75;0;0 
30345;3661;1;1;72;0;0 
33325;3661;1;1;76;0;0 
29957;3661;1;1;74;0;0 
29892;3661;1;1;72;0;0 
33238;3661;1;1;72;0;0 
29871;3661;1;1;72;0;0 
30518;3661;1;1;74;0;0 
34225;3661;1;1;74;0;0 
33359;3661;0;0;72;0;0 
29879;3661;0;0;72;0;0 
30882;3661;1;1;72;0;0 
33276;3661;0;0;72;0;0 
29921;3661;1;1;74;0;0 
33406;3661;1;1;75;0;0 
33266;3661;1;1;72;0;0 
33209;3661;0;0;73;0;0 
30321;3661;1;1;75;0;0 
30050;3661;1;1;73;0;0 
32477;3661;1;1;73;0;0 
33230;3661;1;1;74;0;0 
30098;3661;1;1;74;0;0 
29910;3661;1;1;74;0;0 
31562;3661;1;1;73;0;0 
33219;3661;1;1;75;0;0 
33252;3661;1;1;75;0;0 
30185;3661;1;1;72;0;0 
33215;3661;0;0;72;0;0 
32575;3661;1;1;76;0;0 
30551;3661;1;1;74;0;0 
33204;3661;0;0;74;0;0 
30515;3661;1;1;73;0;0 
34491;3661;1;1;72;0;0 
33281;3661;1;1;73;0;0 
33213;3661;1;1;72;0;0 
32611;3661;0;0;73;0;0 
33195;3661;1;1;72;0;0 
33510;3661;1;1;72;0;0 
30588;3662;1;1;73;0;0 
33291;3661;0;0;76;0;0 
33524;3661;1;1;72;0;0 
33188;3661;0;0;72;0;0 
30529;3661;1;1;73;0;0 
33335;3661;1;1;72;0;0 
30536;3661;0;0;74;0;0 
33204;3661;1;1;72;0;0 
33270;3661;1;1;72;0;0 
31032;3661;1;1;73;0;0 
33293;3661;1;1;73;0;0 
33250;3661;1;1;73;0;0 
33253;3661;1;1;75;0;0 
33396;3661;1;1;72;0;0 
33632;3661;1;1;73;0;0 
29934;3661;1;1;75;0;0 
33230;3661;0;0;76;0;0 
30604;3661;1;1;74;0;0 
30786;3661;1;1;72;0;0 
30062;3661;1;1;72;0;0 
33182;3661;1;1;72;0;0 
30484;3661;1;1;75;0;0 
30511;3661;1;1;76;0;0 
30489;3661;1;1;75;0;0 
29855;3661;1;1;72;0;0 
33314;3661;0;0;72;0;0 
30546;3661;1;1;72;0;0 
33304;3661;0;0;75;0;0 
31749;3661;1;1;72;0;0 
33203;3661;1;1;74;0;0 
33323;3661;1;1;76;0;0 
29904;3661;0;0;74;0;0 
29994;3661;1;1;74;0;0 
30101;3661;1;1;72;0;0 
29860;3661;0;0;72;0;0 
33273;3661;1;1;75;0;0 
33279;3661;1;1;74;0;0 
33555;3661;1;1;74;0;0 
30186;3661;0;0;75;0;0 
33262;3661;1;1;74;0;0 
31687;3661;1;1;72;0;0 
30218;3661;1;1;73;0;0 
30821;3661;1;1;75;0;0 
33216;3661;0;0;75;0;0 
33251;3661;1;1;72;0;0 
29904;3661;1;1;73;0;0 
33245;3661;0;0;73;0;0 
33394;3661;1;1;72;0;0 
33308;3661;0;0;72;0;0 
30713;3661;1;1;77;0;0 
33199;3661;1;1;72;0;0 
33284;3661;1;1;72;0;0 
33866;3661;1;1;75;0;0 
33349;3661;1;1;72;0;0 
33354;3661;0;0;72;0;0 
33204;3661;0;0;74;0;0 
33015;3661;1;1;73;0;0 
29918;3661;0;0;74;0;0 
29965;3661;1;1;73;0;0 
33209;3661;0;0;73;0;0 
29921;3661;1;1;76;0;0 
33491;3661;1;1;72;0;0 
29893;3661;1;1;74;0;0 
33217;3661;0;0;75;0;0 
33248;3661;1;1;72;0;0 
33251;3661;1;1;73;0;0 
33233;3661;1;1;74;0;0 
29967;3661;1;1;73;0;0 
29869;3661;1;1;73;0;0 
29926;3661;1;1;72;0;0 
34429;3661;1;1;72;0;0 
33384;3661;1;1;72;0;0 
29887;3661;1;1;73;0;0 
30481;3661;1;1;75;0;0 
32117;3661;1;1;73;0;0 
30211;3661;0;0;74;0;0 
29909;3661;1;1;75;0;0 
33205;3661;1;1;72;0;0 
32902;3661;1;1;75;0;0 
33370;3661;1;1;76;0;0 
33384;3661;1;1;75;0;0 
33197;3661;1;1;72;0;0 
30071;3661;1;1;74;0;0 
33281;3661;1;1;73;0;0 
33250;3661;1;1;72;0;0 
29989;3661;1;1;75;0;0 
30009;3661;1;1;76;0;0 
30846;3661;1;1;72;0;0 
33454;3661;1;1;74;0;0 
33445;3661;1;1;73;0;0 
33034;3661;1;1;74;0;0 
29910;3661;0;0;72;0;0 
33444;3661;1;1;72;0;0 
33232;3661;1;1;72;0;0 
29875;3661;1;1;72;0;0 
33209;3661;1;1;72;0;0 
29956;3661;1;1;73;0;0 
29972;3661;0;0;75;0;0 
29885;3661;1;1;75;0;0 
29935;3661;1;1;73;0;0 
30190;3661;1;1;73;0;0 
33356;3661;1;1;73;0;0 
30057;3661;1;1;72;0;0 
32040;3661;1;1;73;0;0 
29882;3661;0;0;74;0;0 
33440;3661;1;1;73;0;0 
29876;3661;1;1;72;0;0 
33216;3661;1;1;73;0;0 
29978;3662;1;1;73;0;0 
30554;3661;1;1;74;0;0 
29849;3661;1;1;72;0;0 
30470;3661;1;1;75;0;0 
31252;3662;1;1;73;0;0 
31361;3661;1;1;73;0;0 
30378;3661;1;1;73;0;0 
33344;3661;1;1;73;0;0 
29977;3661;0;0;73;0;0 
30457;3661;1;1;72;0;0 
33274;3661;1;1;74;0;0 
33261;3661;1;1;74;0;0 
29879;3661;1;1;72;0;0 
30184;3661;1;1;72;0;0 
33217;3661;1;1;72;0;0 
29966;3661;1;1;75;0;0 
33295;3661;1;1;73;0;0 
31015;3661;0;0;74;0;0 
31632;3661;1;1;74;0;0 
33274;3661;1;1;73;0;0 
29921;3661;1;1;75;0;0 
33254;3661;1;1;72;0;0 
33284;3661;0;0;74;0;0 
33345;3661;1;1;75;0;0 
33242;3661;0;0;73;0;0 
31100;3661;1;1;72;0;0 
33341;3661;1;1;73;0;0 
30896;3661;1;1;72;0;0 
33310;3661;0;0;77;0;0 
30875;3661;1;1;73;0;0 
33456;3661;1;1;72;0;0 
29961;3661;1;1;75;0;0 
33303;3661;0;0;72;0;0 
30107;3661;1;1;74;0;0 
33281;3661;1;1;75;0;0 
29980;3661;1;1;75;0;0 
33272;3661;1;1;73;0;0 
30680;3661;1;1;73;0;0 
33263;3661;0;0;76;0;0 
29937;3661;1;1;72;0;0 
29893;3661;0;0;72;0;0 
30669;3661;1;1;72;0;0 
34252;3661;1;1;74;0;0 
33257;3661;1;1;74;0;0 
30633;3661;1;1;73;0;0 
31055;3661;1;1;74;0;0 
29924;3661;1;1;76;0;0 
30640;3661;0;0;72;0;0 
31224;3661;1;1;76;0;0 
33020;3661;1;1;73;0;0 
30182;3661;0;0;72;0;0 
29876;3661;1;1;72;0;0 
33121;3661;1;1;76;0;0 
33257;3661;1;1;74;0;0 
33223;3661;1;1;73;0;0 
33222;3661;0;0;72;0;0 
33297;3661;1;1;76;0;0 
33438;3661;1;1;74;0;0 
30569;3661;1;1;72;0;0 
30207;3661;1;1;74;0;0 
30377;3661;0;0;74;0;0 
30075;3661;1;1;72;0;0 
29957;3662;1;1;73;0;0 
32990;3661;1;1;73;0;0 
33455;3661;1;1;72;0;0 
33316;3661;1;1;73;0;0 
33225;3661;1;1;73;0;0 
29900;3661;0;0;72;0;0 
30553;3661;1;1;74;0;0 
33230;3661;1;1;72;0;0 
33342;3661;1;1;73;0;0 
29874;3661;1;1;72;0;0 
33267;3661;1;1;74;0;0 
33114;3661;1;1;74;0;0 
30499;3661;0;0;74;0;0 
30028;3661;1;1;72;0;0 
33481;3661;1;1;73;0;0 
33337;3661;1;1;73;0;0 
30021;3661;1;1;73;0;0 
33204;3661;1;1;72;0;0 
32290;3661;1;1;75;0;0 
33515;3661;1;1;72;0;0 
33253;3661;1;1;73;0;0 
30375;3661;1;1;74;0;0 
30075;3661;1;1;74;0;0 
31624;3661;1;1;74;0;0 
29872;3661;1;1;73;0;0 
33317;3661;0;0;75;0;0 
33561;3661;1;1;76;0;0 
29928;3661;1;1;74;0;0 
33217;3661;1;1;72;0;0 
29938;3661;1;1;77;0;0 
29943;3661;1;1;72;0;0 
30526;3661;1;1;75;0;0 
30112;3661;1;1;74;0;0 
33276;3661;0;0;73;0;0 
33174;3661;0;0;72;0;0 
30003;3661;1;1;74;0;0 
33329;3661;1;1;72;0;0 
33261;3661;0;0;73;0;0 
33696;3661;1;1;72;0;0 
30167;3661;1;1;73;0;0 
33665;3661;1;1;72;0;0 
29989;3661;1;1;75;0;0 
33493;3661;0;0;72;0;0 
29911;3661;0;0;74;0;0 
33223;3661;1;1;73;0;0 
33211;3661;1;1;74;0;0 
33395;3661;1;1;72;0;0 
33240;3661;1;1;75;0;0 
30001;3661;0;0;75;0;0 
31256;3661;1;1;74;0;0 
33251;3661;1;1;75;0;0 
29933;3661;1;1;72;0;0 
33268;3661;1;1;72;0;0 
30112;3661;1;1;72;0;0 
32753;3661;0;0;73;0;0 
30125;3661;1;1;72;0;0 
30252;3661;1;1;72;0;0 
30202;3661;1;1;75;0;0 
30497;3661;0;0;74;0;0 
33261;3661;1;1;72;0;0 
30213;3661;1;1;74;0;0 
33288;3661;0;0;76;0;0 
30515;3661;1;1;74;0;0 
29885;3661;1;1;72;0;0 
33499;3661;1;1;72;0;0 
33333;3661;1;1;72;0;0 
30466;3661;1;1;75;0;0 
29880;3661;1;1;72;0;0 
29912;3661;1;1;72;0;0 
33273;3661;1;1;73;0;0 
30731;3661;0;0;75;0;0 
33250;3661;1;1;73;0;0 
29954;3661;1;1;75;0;0 
29942;3661;1;1;73;0;0 
29904;3661;0;0;72;0;0 
30007;3661;1;1;77;0;0 
33305;3661;0;0;74;0;0 
33253;3661;0;0;74;0;0 
33270;3661;1;1;75;0;0 
33293;3661;0;0;77;0;0 
33358;3661;0;0;74;0;0 
29879;3661;1;1;72;0;0 
29908;3661;1;1;74;0;0 
33010;3661;0;0;73;0;0 
30288;3661;0;0;72;0;0 
30285;3661;1;1;74;0;0 
31063;3661;1;1;75;0;0 
30034;3661;1;1;74;0;0 
30549;3661;1;1;75;0;0 
33327;3661;0;0;72;0;0 
33271;3661;1;1;74;0;0 
29918;3661;1;1;74;0;0 
30140;3661;1;1;75;0;0 
30069;3661;1;1;77;0;0 
33304;3661;0;0;73;0;0 
30525;3661;1;1;72;0;0 
29871;3661;1;1;74;0;0 
32881;3661;1;1;74;0;0 
33308;3661;0;0;75;0;0 
33271;3661;1;1;72;0;0 
29999;3661;0;0;75;0;0 
33300;3661;1;1;74;0;0 
33270;3661;1;1;74;0;0 
29902;3661;1;1;76;0;0 
29880;3661;1;1;72;0;0 
29884;3661;0;0;72;0;0 
33263;3661;1;1;74;0;0 
33169;3661;1;1;74;0;0 
33217;3661;1;1;74;0;0 
30650;3661;1;1;73;0;0 
30141;3661;1;1;72;0;0 
29956;3661;1;1;72;0;0 
29908;3661;1;1;74;0;0 
30433;3661;1;1;74;0;0 
33274;3661;1;1;72;0;0 
33367;3661;1;1;72;0;0 
33279;3661;1;1;75;0;0 
29947;3661;1;1;73;0;0 
29972;3661;1;1;72;0;0 
30059;3661;1;1;74;0;0 
33202;3661;0;0;72;0;0 
33233;3661;1;1;73;0;0 
29951;3661;1;1;73;0;0 
33458;3661;1;1;73;0;0 
29977;3661;1;1;72;0;0 
30081;3661;1;1;72;0;0 
30354;3661;1;1;75;0;0 
35259;3661;1;1;72;0;0 
30379;3661;1;1;72;0;0 
29976;3661;0;0;72;0;0 
33277;3661;1;1;72;0;0 
29934;3661;0;0;72;0;0 
30001;3661;1;1;72;0;0 
33539;3661;1;1;73;0;0 
33241;3661;1;1;75;0;0 
30003;3661;1;1;72;0;0 
33257;3661;1;1;73;0;0 
33230;3661;1;1;73;0;0 
29928;3661;1;1;74;0;0 
33275;3661;1;1;75;0;0 
29965;3661;0;0;74;0;0 
30547;3661;0;0;74;0;0 
33381;3661;1;1;75;0;0 
33263;3661;1;1;73;0;0 
33242;3661;1;1;75;0;0 
33277;3661;1;1;73;0;0 
33265;3661;1;1;75;0;0 
33082;3661;1;1;78;0;0 
33396;3661;0;0;72;0;0 
33266;3661;0;0;74;0;0 
30574;3661;1;1;73;0;0 
30667;3661;1;1;73;0;0 
33263;3661;1;1;73;0;0 
29957;3661;0;0;72;0;0 
30610;3661;1;1;72;0;0 
33213;3661;0;0;75;0;0 
33256;3661;1;1;74;0;0 
33271;3661;1;1;74;0;0 
30632;3661;1;1;72;0;0 
30287;3661;1;1;76;0;0 
33207;3661;1;1;72;0;0 
30317;3661;1;1;74;0;0 
30534;3661;1;1;75;0;0 
30564;3661;1;1;74;0;0 
31033;3661;1;1;72;0;0 
33503;3661;1;1;72;0;0 
30247;3661;1;1;73;0;0 
33293;3661;0;0;76;0;0 
33440;3661;1;1;72;0;0 
33292;3661;1;1;76;0;0 
34017;3661;1;1;73;0;0 
30320;3661;0;0;74;0;0 
34107;3661;1;1;74;0;0 
30515;3661;1;1;74;0;0 
33176;3661;1;1;74;0;0 
33241;3661;1;1;72;0;0 
33202;3661;1;1;73;0;0 
33260;3661;1;1;75;0;0 
33289;3661;1;1;75;0;0 
33265;3661;1;1;73;0;0 
33562;3661;1;1;74;0;0 
29942;3661;1;1;74;0;0 
33230;3661;1;1;72;0;0 
29885;3661;0;0;72;0;0 
33294;3661;1;1;74;0;0 
30530;3661;0;0;73;0;0 
33261;3661;0;0;72;0;0 
29894;3661;1;1;72;0;0 
33294;3661;0;0;76;0;0 
33240;3661;1;1;74;0;0 
33248;3661;0;0;74;0;0 
33412;3661;0;0;72;0;0 
33259;3661;1;1;72;0;0 
33270;3661;1;1;72;0;0 
33252;3661;0;0;74;0;0 
33623;3661;1;1;75;0;0 
33943;3661;0;0;73;0;0 
33271;3661;1;1;74;0;0 
29892;3661;1;1;72;0;0 
33363;3661;1;1;75;0;0 
33298;3661;0;0;77;0;0 
29879;3661;1;1;72;0;0 
29909;3661;1;1;72;0;0 
33248;3661;0;0;74;0;0 
30578;3661;1;1;73;0;0 
33266;3661;1;1;73;0;0 
30975;3661;0;0;72;0;0 
33505;3661;1;1;72;0;0 
33360;3661;1;1;75;0;0 
33198;3661;1;1;74;0;0 
33203;3661;1;1;73;0;0 
29944;3661;1;1;76;0;0 
29947;3661;0;0;72;0;0 
33289;3661;1;1;73;0;0 
29899;3661;0;0;74;0;0 
33256;3661;1;1;77;0;0 
29875;3661;1;1;72;0;0 
33283;3661;1;1;73;0;0 
29889;3661;1;1;75;0;0 
31173;3661;1;1;74;0;0 
33588;3661;1;1;73;0;0 
33247;3661;1;1;74;0;0 
33668;3661;1;1;73;0;0 
33252;3661;1;1;73;0;0 
29883;3661;1;1;72;0;0 
29892;3661;1;1;74;0;0 
30083;3661;0;0;74;0;0 
33366;3661;0;0;74;0;0 
30208;3661;1;1;72;0;0 
33285;3661;0;0;74;0;0 
29925;3661;1;1;74;0;0 
33248;3661;0;0;73;0;0 
30130;3661;1;1;72;0;0 
33244;3661;1;1;73;0;0 
29900;3661;0;0;74;0;0 
33227;3661;0;0;74;0;0 
29919;3661;1;1;74;0;0 
29944;3661;0;0;73;0;0 
30542;3661;1;1;75;0;0 
30091;3661;0;0;72;0;0 
33283;3661;1;1;76;0;0 
30532;3661;1;1;74;0;0 
