Evento;Ficheiro;MI Global;Alt A (Impacto Bilateral);Alt B (Bimodal);Alt C (MI P95);Curtose;Entropia;Norm_MI;Norm_Impacto;Índice Global (Base 2)
0xC0;matmult_perf_n6_even...;0,0271;0,2745;0,3526374766649539;0,03184947868858279;1,4251630916376796;6,22677369142725;0,0037;0,0031;0,0104
0x01;matmult_perf_n1_even...;0,0166;0,4762;0,4675698191952484;0,0;-0,638370362483597;5,427594767677825;0,0023;0,0053;0,0098
0x12;matmult_perf_n4_even...;0,0301;0,0005;0,5475093571731695;0,0;3,0550634912451167;1,4442155879763325;0,0041;0,0;0,0082
0x04;matmult_perf_n1_even...;0,0261;0,0;0,24733505035708916;0,05014447886705353;3,6578426233677184;2,79266808225312;0,0036;0,0;0,0071
0xCB;matmult_perf_n8_even...;0,0029;0,5;0,20913671556766358;0,009542582534977972;81,38048642335403;0,10245209282878105;0,0004;0,0056;0,0064
0xCA;matmult_perf_n8_even...;0,0022;0,5;0,20913671556766358;0,009542582534977972;81,38048642335403;0,10245209282878105;0,0003;0,0056;0,0062
0x0C;matmult_perf_n3_even...;0,0211;0,0006;0,40585045707443396;0,0;9,654050813046338;1,40079663672244;0,0029;0,0;0,0058
0xC2;matmult_perf_n7_even...;0,0086;0,265;0,2720457659971651;0,0;6,693116755471118;4,192797989594585;0,0012;0,003;0,0053
0x10;matmult_perf_n3_even...;0,0146;0,0369;0,27541268152331344;0,0;1,6404769926667355;4,246323959713501;0,002;0,0004;0,0044
0xE4;matmult_perf_n10_eve...;0,0163;0,0002;0,2802876045072194;0,03577831800097453;31,154113844254834;3,9135853593732;0,0022;0,0;0,0044
0xCC;matmult_perf_n8_even...;0,0145;0,0358;0,29510156500732815;0,09986532215677846;0,8328565185878576;4,2601957061065985;0,002;0,0004;0,0043
0x10.1;matmult_perf_n3_even...;0,0136;0,0369;0,27541268152331344;0,0;1,6404769926667355;4,246323959713501;0,0019;0,0004;0,0041
0x08;matmult_perf_n2_even...;0,0146;0,0;0,3294683683172364;0,025962974761803537;4,081601678810671;3,1766067411009815;0,002;0,0;0,004
0x14;matmult_perf_n4_even...;0,0087;0,0011;0,27708466697093;0,02252183424237897;2,217760084548235;7,595526319149184;0,0012;0,0;0,0024
0x13;matmult_perf_n4_even...;0,0086;0,0;0,3462277393870163;0,0;-0,033535393139181746;2,0614763642359883;0,0012;0,0;0,0023
0x07;matmult_perf_n2_even...;0,007;0,0001;0,8883401209056412;0,011431429461865816;15,298774489781929;0,36408066587377963;0,001;0,0;0,0019
0x06;matmult_perf_n2_even...;0,0054;0,0;0,806381332010115;0,008445341989235189;11,362096579342685;0,5512139183526008;0,0007;0,0;0,0015
0xC9;matmult_perf_n8_even...;0,005;0,0001;0,9999999999995595;0,0;95,05822340812428;0,08079313589591118;0,0007;0,0;0,0014
0xE5;matmult_perf_n10_eve...;0,0041;0,0002;0,33887413815731887;0,0;-0,004510103889467931;3,6367314679134437;0,0006;0,0;0,0011
0x0B;matmult_perf_n2_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0F;matmult_perf_n3_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0E;matmult_perf_n3_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0D;matmult_perf_n3_even...;0,0;0,0001;0,9208144672466989;0,0;127,9058887731825;0,07802803873448261;0,0;0,0;0,0
0x00;matmult_perf_n1_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD0;matmult_perf_n8_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC6;matmult_perf_n7_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x09;matmult_perf_n2_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x7A;matmult_perf_n6_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC1;matmult_perf_n6_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x87;matmult_perf_n6_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1A;matmult_perf_n5_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1E;matmult_perf_n5_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD2;matmult_perf_n9_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD1;matmult_perf_n9_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;matmult_perf_n10_eve...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;matmult_perf_n9_even...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
