CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
320989;0;21346;2;2;5166;0 
309112;0;21346;2;2;5184;0 
310468;0;21346;2;2;5170;0 
309576;0;21346;2;2;5229;0 
307666;0;21346;2;2;5171;0 
306924;0;21347;2;2;5261;0 
318329;0;21346;2;2;5163;0 
318429;0;21346;2;2;5166;0 
311344;0;21346;2;2;5137;0 
310196;0;21346;2;2;5146;0 
315669;0;21346;2;2;5215;0 
302705;0;21346;2;2;5144;0 
308814;0;21346;2;2;5188;0 
308703;0;21346;2;2;5182;0 
318793;0;21346;2;2;5137;0 
306614;0;21346;2;2;5165;0 
312189;0;21346;2;2;5239;0 
308058;0;21346;2;2;5173;0 
310871;0;21346;2;2;5178;0 
308310;0;21346;2;2;5211;0 
310447;0;21346;2;2;5161;0 
312164;0;21346;2;2;5290;0 
310845;0;21346;2;2;5154;0 
311008;0;21346;2;2;5115;0 
310090;0;21346;2;2;5155;0 
316966;0;21346;2;2;5156;0 
311108;0;21346;2;2;5223;0 
309461;0;21346;2;2;5096;0 
314589;0;21346;2;2;5181;0 
304624;0;21346;2;2;5188;0 
308847;0;21346;2;2;5171;0 
308255;0;21346;2;2;5183;0 
308991;0;21346;2;2;5157;0 
308085;0;21346;2;2;5141;0 
306595;0;21346;2;2;5152;0 
308888;0;21346;2;2;5192;0 
307631;0;21346;2;2;5168;0 
308997;0;21346;2;2;5170;0 
308507;0;21346;2;2;5176;0 
306942;0;21346;2;2;5179;0 
302965;0;21346;2;2;5175;0 
310637;0;21346;2;2;5187;0 
315645;0;21346;2;2;5175;0 
312412;0;21346;2;2;5206;0 
305998;0;21346;2;2;5134;0 
307285;0;21346;2;2;5171;0 
318990;0;21346;2;2;5202;0 
317535;0;21346;2;2;5191;0 
307888;0;21346;2;2;5159;0 
311950;0;21346;2;2;5189;0 
311383;0;21346;2;2;5151;0 
307583;0;21346;2;2;5192;0 
309528;0;21346;2;2;5132;0 
312918;0;21346;2;2;5093;0 
310401;0;21346;2;2;5165;0 
311949;0;21346;2;2;5150;0 
311318;0;21346;2;2;5200;0 
307925;0;21346;2;2;5229;0 
308081;0;21346;2;2;5190;0 
310164;0;21346;2;2;5152;0 
305082;0;21346;2;2;5181;0 
310662;0;21346;2;2;5106;0 
306980;0;21346;2;2;5186;0 
315018;0;21346;2;2;5147;0 
314389;0;21346;2;2;5168;0 
318026;0;21346;2;2;5139;0 
308500;0;21346;2;2;5175;0 
308665;0;21346;2;2;5147;0 
309410;0;21346;2;2;5275;0 
312382;0;21346;2;2;5201;0 
316835;0;21346;2;2;5187;0 
307697;0;21346;2;2;5163;0 
315352;0;21346;2;2;5184;0 
310404;0;21346;2;2;5225;0 
312934;0;21346;2;2;5204;0 
314329;0;21346;2;2;5174;0 
306246;0;21346;2;2;5162;0 
313098;0;21346;2;2;5120;0 
309988;0;21346;2;2;5177;0 
309440;0;21346;2;2;5157;0 
310816;0;21346;2;2;5184;0 
312719;0;21346;2;2;5176;0 
314637;0;21346;2;2;5252;0 
317254;0;21346;2;2;5191;0 
307581;0;21346;2;2;5174;0 
307912;0;21346;2;2;5180;0 
307551;0;21346;2;2;5163;0 
308678;0;21346;2;2;5165;0 
311870;0;21346;2;2;5180;0 
309239;0;21346;2;2;5172;0 
310472;0;21346;2;2;5195;0 
305031;0;21346;2;2;5153;0 
309272;0;21346;2;2;5170;0 
313369;0;21346;2;2;5184;0 
313175;0;21346;2;2;5233;0 
311889;0;21346;2;2;5174;0 
314486;0;21346;2;2;5090;0 
311119;0;21346;2;2;5190;0 
304236;0;21346;2;2;5265;0 
310368;0;21346;2;2;5194;0 
309759;0;21346;2;2;5217;0 
327855;0;21346;2;2;5155;0 
307210;0;21346;2;2;5134;0 
318512;0;21346;2;2;5183;0 
324301;0;21346;2;2;5149;0 
312085;0;21346;2;2;5189;0 
328500;0;21346;2;2;5168;0 
320538;0;21346;2;2;5187;0 
318266;0;21346;2;2;5167;0 
317350;1;21346;2;2;5226;0 
320191;0;21346;2;2;5100;0 
320412;0;21347;2;2;5189;0 
315540;0;21346;2;2;5159;0 
329556;0;21346;2;2;5181;0 
311709;0;21346;2;2;5187;0 
319951;0;21346;2;2;5235;0 
311946;0;21346;2;2;5185;0 
310347;0;21346;2;2;5169;0 
311733;0;21346;2;2;5208;0 
313333;0;21346;2;2;5128;0 
309463;0;21346;2;2;5179;0 
309984;0;21346;2;2;5162;0 
307026;0;21346;2;2;5214;0 
312166;0;21346;2;2;5201;0 
306768;0;21346;2;2;5200;0 
317963;0;21346;2;2;5158;0 
309392;0;21346;2;2;5185;0 
307781;0;21346;2;2;5172;0 
309408;0;21346;2;2;5145;0 
310705;0;21346;2;2;5144;0 
312743;0;21346;2;2;5223;0 
312038;0;21346;2;2;5154;0 
312901;0;21346;2;2;5204;0 
314099;0;21346;2;2;5169;0 
312082;0;21346;2;2;5176;0 
306373;0;21346;2;2;5234;0 
315858;0;21346;2;2;5119;0 
309077;0;21346;2;2;5144;0 
310126;0;21346;2;2;5207;0 
307746;0;21346;2;2;5191;0 
311609;0;21346;2;2;5187;0 
316991;0;21346;2;2;5173;0 
312103;0;21346;2;2;5221;0 
315820;0;21346;2;2;5188;0 
311465;0;21346;2;2;5204;0 
304319;0;21346;2;2;5136;0 
312915;0;21346;2;2;5216;0 
312712;0;21346;2;2;5129;0 
312590;0;21346;2;2;5160;0 
312050;0;21346;2;2;5238;0 
309945;0;21346;2;2;5113;0 
310762;0;21346;2;2;5228;0 
309220;0;21346;2;2;5091;0 
309846;0;21346;2;2;5158;0 
308481;0;21346;2;2;5149;0 
310428;0;21346;2;2;5125;0 
310341;0;21346;2;2;5156;0 
311860;0;21346;2;2;5183;0 
311989;0;21346;2;2;5229;0 
306102;0;21346;2;2;5143;0 
306382;0;21346;2;2;5198;0 
311476;0;21346;2;2;5153;0 
307539;0;21346;2;2;5185;0 
309310;0;21346;2;2;5203;0 
309622;0;21346;2;2;5175;0 
313286;0;21346;2;2;5153;0 
317003;0;21346;2;2;5172;0 
314562;0;21346;2;2;5131;0 
323592;0;21346;2;2;5167;0 
307449;0;21346;2;2;5171;0 
320143;0;21346;2;2;5205;0 
313317;0;21346;2;2;5216;0 
318219;0;21346;2;2;5146;0 
309673;0;21346;2;2;5135;0 
309638;0;21346;2;2;5185;0 
309278;0;21346;2;2;5168;0 
302450;0;21346;2;2;5159;0 
317431;0;21346;2;2;5212;0 
309884;0;21346;2;2;5277;0 
309442;0;21346;2;2;5173;0 
312771;0;21346;2;2;5174;0 
314030;0;21346;2;2;5174;0 
309888;0;21346;2;2;5199;0 
309909;0;21346;2;2;5177;0 
312389;0;21346;2;2;5159;0 
310004;0;21346;2;2;5186;0 
309468;0;21346;2;2;5180;0 
308762;0;21346;2;2;5183;0 
315108;0;21346;2;2;5152;0 
315619;0;21346;2;2;5173;0 
312050;0;21346;2;2;5249;0 
305122;0;21346;2;2;5171;0 
310496;0;21346;2;2;5232;0 
312320;0;21346;2;2;5193;0 
303017;0;21346;2;2;5189;0 
309166;0;21346;2;2;5167;0 
311763;0;21346;2;2;5095;0 
307102;0;21346;2;2;5186;0 
303448;0;21346;2;2;5194;0 
310072;0;21346;2;2;5149;0 
312705;0;21346;2;2;5230;0 
307688;0;21346;2;2;5209;0 
310605;0;21346;2;2;5206;0 
307760;0;21346;2;2;5140;0 
307600;0;21346;2;2;5164;0 
306000;0;21346;2;2;5138;0 
306841;0;21346;2;2;5173;0 
313004;0;21346;2;2;5202;0 
312504;0;21346;2;2;5156;0 
313132;0;21346;2;2;5152;0 
314208;0;21346;2;2;5160;0 
314402;0;21346;2;2;5223;0 
305401;0;21346;2;2;5168;0 
311220;0;21346;2;2;5177;0 
313817;0;21346;2;2;5163;0 
309824;0;21346;2;2;5154;0 
314726;0;21346;2;2;5150;0 
309230;0;21346;2;2;5130;0 
310976;0;21346;2;2;5161;0 
311106;0;21346;2;2;5177;0 
314910;0;21346;2;2;5167;0 
315417;0;21346;2;2;5193;0 
310444;0;21346;2;2;5143;0 
306469;0;21346;2;2;5159;0 
306663;0;21346;2;2;5146;0 
308846;0;21346;2;2;5170;0 
313418;0;21346;2;2;5210;0 
312421;0;21346;2;2;5215;0 
309118;0;21346;2;2;5158;0 
307344;0;21346;2;2;5142;0 
311177;0;21346;2;2;5191;0 
306777;0;21346;2;2;5217;0 
309391;0;21346;2;2;5162;0 
309148;0;21346;2;2;5181;0 
307923;0;21346;2;2;5167;0 
316823;0;21346;2;2;5122;0 
313297;1;21346;2;2;5211;0 
318514;0;21346;2;2;5177;0 
320852;0;21346;2;2;5096;0 
317981;0;21346;2;2;5112;0 
320936;0;21346;2;2;5086;0 
307220;0;21346;2;2;5125;0 
310721;0;21346;2;2;5158;0 
313280;0;21346;2;2;5140;0 
305770;0;21346;2;2;5148;0 
309987;0;21346;2;2;5216;0 
309483;0;21346;2;2;5135;0 
308555;0;21346;2;2;5182;0 
314159;0;21346;2;2;5181;0 
307140;0;21346;2;2;5134;0 
308177;0;21346;2;2;5201;0 
303881;0;21346;2;2;5193;0 
316820;0;21346;2;2;5179;0 
317580;0;21346;2;2;5160;0 
310282;0;21346;2;2;5179;0 
308525;0;21346;2;2;5125;0 
308851;0;21346;2;2;5209;0 
313998;0;21346;2;2;5180;0 
309102;0;21346;2;2;5146;0 
309696;0;21346;2;2;5188;0 
312502;0;21346;2;2;5176;0 
315907;0;21346;2;2;5148;0 
308980;0;21346;2;2;5210;0 
304064;0;21346;2;2;5171;0 
306653;0;21346;2;2;5195;0 
316284;0;21346;2;2;5168;0 
310978;0;21346;2;2;5251;0 
315139;0;21346;2;2;5177;0 
308800;0;21346;2;2;5146;0 
311003;0;21346;2;2;5189;0 
307568;0;21346;2;2;5150;0 
313035;0;21346;2;2;5220;0 
311489;0;21346;2;2;5116;0 
303837;0;21346;2;2;5170;0 
316001;0;21346;2;2;5109;0 
312344;0;21346;2;2;5162;0 
309387;0;21346;2;2;5187;0 
305324;0;21346;2;2;5150;0 
314056;0;21346;2;2;5146;0 
312413;0;21346;2;2;5198;0 
312830;0;21346;2;2;5141;0 
311231;0;21346;2;2;5204;0 
312067;0;21346;2;2;5139;0 
317139;0;21346;2;2;5151;0 
307811;0;21346;2;2;5150;0 
311318;0;21346;2;2;5163;0 
305886;0;21346;2;2;5171;0 
311526;0;21346;2;2;5146;0 
305648;0;21346;2;2;5214;0 
312211;0;21346;2;2;5184;0 
311633;0;21346;2;2;5150;0 
310944;0;21346;2;2;5216;0 
310620;0;21346;2;2;5144;0 
313487;0;21346;2;2;5189;0 
311671;0;21346;2;2;5164;0 
309918;0;21346;2;2;5143;0 
314512;0;21346;2;2;5149;0 
315855;0;21346;2;2;5077;0 
307288;0;21346;2;2;5185;0 
308476;0;21346;2;2;5169;0 
311377;0;21346;2;2;5193;0 
304084;0;21346;2;2;5183;0 
302784;0;21346;2;2;5170;0 
310373;0;21346;2;2;5191;0 
306712;0;21346;2;2;5183;0 
306415;0;21346;2;2;5202;0 
306643;0;21346;2;2;5144;0 
308394;0;21346;2;2;5105;0 
308982;0;21346;2;2;5189;0 
316631;0;21347;2;2;5132;0 
307497;0;21346;2;2;5182;0 
306203;0;21346;2;2;5201;0 
313012;0;21346;2;2;5138;0 
305364;0;21346;2;2;5163;0 
307636;0;21346;2;2;5223;0 
303602;0;21346;2;2;5180;0 
309813;0;21346;2;2;5192;0 
306563;0;21346;2;2;5175;0 
312056;0;21346;2;2;5152;0 
303080;0;21346;2;2;5162;0 
309402;0;21346;2;2;5191;0 
312363;0;21346;2;2;5180;0 
304894;0;21346;2;2;5202;0 
309057;0;21346;2;2;5149;0 
320191;0;21346;2;2;5215;0 
309814;0;21346;2;2;5165;0 
306869;0;21346;2;2;5176;0 
311960;0;21346;2;2;5265;0 
312354;0;21346;2;2;5212;0 
315834;0;21346;2;2;5180;0 
315352;0;21346;2;2;5175;0 
317644;0;21346;2;2;5120;0 
308213;0;21346;2;2;5124;0 
312629;0;21347;2;2;5130;0 
312248;0;21346;2;2;5170;0 
311053;0;21346;2;2;5162;0 
321355;0;21346;2;2;5186;0 
324824;0;21346;2;2;5256;0 
304937;0;21346;2;2;5198;0 
310586;0;21346;2;2;5178;0 
311549;0;21346;2;2;5178;0 
304369;0;21346;2;2;5188;0 
322511;0;21346;3;3;5175;0 
303891;0;21346;2;2;5101;0 
316067;0;21346;2;2;5163;0 
313318;0;21346;2;2;5105;0 
309558;0;21346;2;2;5182;0 
310682;0;21346;2;2;5144;0 
310657;0;21346;2;2;5186;0 
307932;0;21346;2;2;5210;0 
312356;0;21346;2;2;5176;0 
312086;0;21346;2;2;5194;0 
313555;0;21346;2;2;5189;0 
316917;0;21346;2;2;5251;0 
316416;0;21347;2;2;5166;0 
307386;0;21346;2;2;5103;0 
310928;0;21347;2;2;5203;0 
309411;0;21346;2;2;5169;0 
312828;0;21346;2;2;5207;0 
308612;0;21346;2;2;5130;0 
305438;0;21346;2;2;5175;0 
306987;0;21346;2;2;5148;0 
311808;0;21346;2;2;5159;0 
310762;0;21346;2;2;5240;0 
310319;0;21346;2;2;5202;0 
311881;0;21346;2;2;5161;0 
314758;0;21346;2;2;5209;0 
303197;0;21346;2;2;5178;0 
311865;0;21346;2;2;5218;0 
315224;0;21346;2;2;5163;0 
310459;0;21346;2;2;5200;0 
310315;0;21346;2;2;5183;0 
318244;1;21346;2;2;5141;0 
307550;0;21346;2;2;5179;0 
313428;0;21346;2;2;5181;0 
313994;0;21346;2;2;5199;0 
310496;0;21346;2;2;5123;0 
307268;0;21346;2;2;5202;0 
307248;0;21346;2;2;5136;0 
315488;0;21346;2;2;5204;0 
306460;0;21346;2;2;5158;0 
307060;0;21346;2;2;5139;0 
314416;0;21346;2;2;5169;0 
308861;0;21346;2;2;5177;0 
311325;0;21346;2;2;5188;0 
314429;0;21346;2;2;5181;0 
311342;0;21346;2;2;5176;0 
313942;0;21346;2;2;5211;0 
309600;0;21346;2;2;5159;0 
306820;0;21346;2;2;5186;0 
319981;0;21346;2;2;5196;0 
309999;0;21346;2;2;5176;0 
304553;0;21346;2;2;5081;0 
319521;0;21346;2;2;5150;0 
312583;0;21346;2;2;5173;0 
309408;0;21346;3;3;5199;0 
317503;0;21346;3;3;5270;0 
314942;0;21346;2;2;5185;0 
314328;0;21346;2;2;5181;0 
314490;0;21346;2;2;5179;0 
308357;0;21346;2;2;5168;0 
317940;0;21346;2;2;5173;0 
312513;0;21346;2;2;5132;0 
313593;0;21346;2;2;5200;0 
305252;0;21346;2;2;5193;0 
310710;0;21346;2;2;5142;0 
305222;0;21346;2;2;5178;0 
309235;0;21346;2;2;5164;0 
314544;0;21346;2;2;5161;0 
313379;0;21346;2;2;5151;0 
313384;0;21347;2;2;5183;0 
313736;0;21346;2;2;5219;0 
308686;0;21346;2;2;5148;0 
305385;0;21346;2;2;5173;0 
305776;0;21346;2;2;5239;0 
309287;0;21346;2;2;5150;0 
309881;0;21346;2;2;5160;0 
321695;0;21346;2;2;5168;0 
314374;0;21346;2;2;5176;0 
313725;0;21346;2;2;5174;0 
307471;0;21346;2;2;5141;0 
311237;0;21346;2;2;5202;0 
308045;0;21346;2;2;5170;0 
315999;0;21346;2;2;5268;0 
304954;0;21346;2;2;5209;0 
307417;0;21346;2;2;5211;0 
311373;0;21346;2;2;5199;0 
311873;0;21346;2;2;5201;0 
309629;0;21346;2;2;5155;0 
309915;0;21346;2;2;5202;0 
304067;0;21346;2;2;5102;0 
309147;0;21346;2;2;5196;0 
313154;0;21347;2;2;5145;0 
312103;0;21346;2;2;5173;0 
309291;0;21346;2;2;5160;0 
310332;0;21346;2;2;5201;0 
308091;0;21346;2;2;5155;0 
306438;0;21346;2;2;5200;0 
309622;0;21346;2;2;5173;0 
308378;0;21346;2;2;5237;0 
312058;0;21346;2;2;5198;0 
314592;0;21346;2;2;5137;0 
306011;0;21346;2;2;5183;0 
312678;0;21346;2;2;5213;0 
310829;0;21346;2;2;5209;0 
302566;0;21346;2;2;5094;0 
312616;0;21346;2;2;5177;0 
310466;0;21346;2;2;5275;0 
312924;0;21346;2;2;5264;0 
312496;0;21346;2;2;5176;0 
312338;0;21346;2;2;5160;0 
305746;0;21346;2;2;5199;0 
311564;0;21346;2;2;5165;0 
306936;0;21346;2;2;5165;0 
308927;0;21346;2;2;5200;0 
313611;0;21346;3;3;5198;0 
315312;0;21346;2;2;5170;0 
318613;0;21346;2;2;5125;0 
327292;0;21346;2;2;5171;0 
309644;0;21346;2;2;5166;0 
313007;0;21346;2;2;5152;0 
312934;0;21346;2;2;5178;0 
310060;0;21346;2;2;5183;0 
308108;0;21346;2;2;5135;0 
310983;0;21346;2;2;5187;0 
306621;0;21346;2;2;5170;0 
309995;0;21346;2;2;5205;0 
309427;0;21346;2;2;5224;0 
308214;0;21346;2;2;5154;0 
307010;0;21346;2;2;5201;0 
313785;0;21346;2;2;5175;0 
308931;0;21346;2;2;5113;0 
314644;0;21346;2;2;5215;0 
311648;0;21346;2;2;5193;0 
309197;0;21346;2;2;5209;0 
314823;0;21346;2;2;5163;0 
308348;0;21346;2;2;5157;0 
313223;0;21346;2;2;5220;0 
313509;0;21346;2;2;5157;0 
308572;0;21346;2;2;5183;0 
306990;0;21346;2;2;5219;0 
309095;0;21346;2;2;5147;0 
309280;0;21346;2;2;5200;0 
310564;0;21346;2;2;5256;0 
316794;0;21346;2;2;5193;0 
308499;0;21346;2;2;5178;0 
308829;0;21346;2;2;5158;0 
303317;0;21346;2;2;5166;0 
306637;0;21346;2;2;5169;0 
307941;0;21346;2;2;5168;0 
312843;0;21346;2;2;5179;0 
308988;0;21346;2;2;5148;0 
306809;0;21346;2;2;5180;0 
308279;0;21346;2;2;5197;0 
312280;0;21346;2;2;5132;0 
309502;0;21346;2;2;5178;0 
308674;0;21346;2;2;5103;0 
314814;0;21346;2;2;5209;0 
306127;0;21346;2;2;5133;0 
311555;0;21346;2;2;5146;0 
308898;0;21346;2;2;5223;0 
313802;0;21346;2;2;5155;0 
313455;0;21346;2;2;5232;0 
308850;0;21346;2;2;5236;0 
313358;0;21346;2;2;5204;0 
302109;0;21346;2;2;5141;0 
311946;0;21346;2;2;5209;0 
319244;0;21346;2;2;5189;0 
311553;0;21346;2;2;5159;0 
309569;0;21346;2;2;5205;0 
308118;0;21346;2;2;5297;0 
309068;0;21346;2;2;5155;0 
316815;0;21346;2;2;5183;0 
311777;0;21346;2;2;5210;0 
311958;0;21346;2;2;5166;0 
305213;0;21346;2;2;5154;0 
314120;0;21346;2;2;5150;0 
304496;0;21346;2;2;5163;0 
318082;0;21346;2;2;5167;0 
317475;0;21346;2;2;5144;0 
311631;0;21346;2;2;5192;0 
310997;0;21346;2;2;5169;0 
310173;0;21346;2;2;5212;0 
302866;0;21346;2;2;5137;0 
309500;0;21346;2;2;5112;0 
311596;0;21346;2;2;5188;0 
309651;0;21346;2;2;5172;0 
307740;0;21346;2;2;5211;0 
309406;0;21346;2;2;5169;0 
314255;0;21346;2;2;5162;0 
314157;0;21346;2;2;5217;0 
309618;0;21346;2;2;5191;0 
312012;0;21346;2;2;5226;0 
312902;0;21346;2;2;5248;0 
312925;0;21346;2;2;5176;0 
309574;0;21346;2;2;5181;0 
304281;0;21346;2;2;5158;0 
314936;0;21346;2;2;5176;0 
314085;0;21346;2;2;5189;0 
315531;0;21346;2;2;5149;0 
319024;0;21346;2;2;5141;0 
308164;0;21346;2;2;5156;0 
306922;0;21346;2;2;5146;0 
320422;0;21346;2;2;5140;0 
317273;0;21346;2;2;5176;0 
319269;0;21346;2;2;5217;0 
309571;0;21346;2;2;5200;0 
305510;0;21346;2;2;5161;0 
314925;0;21346;2;2;5211;0 
310927;0;21346;2;2;5202;0 
317877;0;21346;2;2;5167;0 
309878;0;21346;2;2;5155;0 
305269;0;21346;2;2;5154;0 
311841;0;21346;2;2;5164;0 
302011;0;21346;2;2;5166;0 
309052;0;21346;2;2;5166;0 
306331;0;21346;2;2;5169;0 
311395;0;21346;2;2;5167;0 
308680;0;21346;2;2;5167;0 
312482;0;21346;2;2;5242;0 
311192;0;21346;2;2;5143;0 
307572;0;21346;2;2;5178;0 
312505;0;21346;2;2;5172;0 
308596;0;21346;2;2;5259;0 
307198;0;21346;2;2;5100;0 
307668;0;21346;2;2;5148;0 
307408;0;21346;2;2;5246;0 
313672;0;21346;2;2;5183;0 
310398;0;21346;2;2;5154;0 
321582;0;21346;3;3;5170;0 
309378;0;21346;2;2;5217;0 
309882;0;21346;2;2;5210;0 
314373;0;21346;2;2;5257;0 
309215;0;21346;2;2;5151;0 
314883;0;21346;2;2;5172;0 
307763;0;21346;2;2;5171;0 
317179;0;21346;2;2;5099;0 
315429;0;21346;2;2;5239;0 
305022;0;21346;2;2;5155;0 
310589;0;21346;2;2;5202;0 
318671;0;21346;2;2;5146;0 
312805;0;21346;2;2;5222;0 
312772;0;21346;2;2;5166;0 
308640;0;21346;2;2;5150;0 
307947;0;21346;2;2;5177;0 
317960;0;21346;2;2;5151;0 
308052;0;21346;2;2;5189;0 
309874;0;21346;2;2;5203;0 
311861;0;21346;2;2;5201;0 
303113;0;21346;2;2;5234;0 
308801;0;21346;2;2;5229;0 
314534;0;21346;2;2;5252;0 
316355;0;21346;2;2;5139;0 
309421;0;21346;2;2;5227;0 
316562;0;21346;2;2;5240;0 
315764;0;21346;2;2;5173;0 
310230;0;21346;2;2;5129;0 
318851;0;21346;2;2;5197;0 
312549;0;21346;2;2;5175;0 
306907;0;21346;2;2;5179;0 
307632;0;21346;2;2;5196;0 
311322;0;21346;2;2;5167;0 
315519;0;21346;2;2;5169;0 
311045;0;21346;2;2;5181;0 
307557;0;21346;2;2;5184;0 
313822;0;21346;2;2;5210;0 
306003;0;21346;2;2;5191;0 
313494;0;21346;2;2;5223;0 
313451;0;21346;2;2;5194;0 
307903;0;21347;2;2;5198;0 
314692;0;21346;2;2;5173;0 
308944;0;21346;2;2;5212;0 
308870;0;21346;2;2;5172;0 
312879;0;21346;2;2;5151;0 
310523;0;21346;2;2;5160;0 
310981;0;21346;2;2;5221;0 
310971;0;21346;2;2;5162;0 
313847;0;21346;2;2;5171;0 
311306;0;21346;2;2;5175;0 
307586;0;21346;2;2;5163;0 
311796;0;21346;2;2;5170;0 
315575;0;21346;2;2;5165;0 
307739;0;21346;2;2;5157;0 
308271;0;21346;2;2;5131;0 
308284;0;21346;2;2;5241;0 
314470;0;21346;2;2;5135;0 
313751;0;21346;2;2;5205;0 
313524;0;21346;2;2;5205;0 
306471;0;21346;2;2;5166;0 
314113;0;21346;2;2;5152;0 
308556;0;21346;2;2;5177;0 
314178;0;21346;2;2;5141;0 
310024;0;21346;2;2;5199;0 
309121;0;21346;2;2;5158;0 
314111;0;21346;2;2;5197;0 
305249;0;21346;2;2;5166;0 
316237;0;21346;2;2;5240;0 
311100;0;21346;2;2;5113;0 
309560;0;21346;2;2;5154;0 
326081;0;21346;2;2;5202;0 
302396;0;21346;2;2;5167;0 
313441;0;21346;2;2;5173;0 
308034;0;21346;2;2;5193;0 
304875;0;21346;2;2;5156;0 
313218;0;21346;2;2;5191;0 
310181;0;21346;2;2;5199;0 
306848;0;21346;2;2;5169;0 
311525;0;21346;2;2;5159;0 
313190;0;21346;2;2;5139;0 
314055;0;21346;2;2;5162;0 
315918;0;21346;2;2;5160;0 
312631;0;21346;2;2;5174;0 
317226;0;21346;2;2;5198;0 
313747;0;21347;2;2;5119;0 
314862;0;21346;2;2;5182;0 
303047;0;21346;2;2;5133;0 
311247;0;21346;2;2;5164;0 
311381;0;21346;2;2;5240;0 
320371;0;21346;2;2;5209;0 
311693;0;21346;2;2;5151;0 
315402;0;21346;2;2;5240;0 
308385;0;21346;2;2;5196;0 
